vsp_number,wgs,lineage,lineage_simple,specimen_label,MMWRyear,MMWRweek,year_week,year_week_int,cdc_lineage
VSP1029,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,9,2021-09,5,Alpha (B.1.1.7 or Q)
VSP1295,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,9,2021-09,5,Alpha (B.1.1.7 or Q)
VSP1299,TRUE,R.1,Other,Lineage Measured Only,2021,9,2021-09,5,Other
VSP1302,TRUE,B.1.2,Other,Lineage Measured Only,2021,9,2021-09,5,Other
VSP1306,TRUE,B.1.575,Other,Lineage Measured Only,2021,9,2021-09,5,Other
VSP1308,TRUE,B.1.2,Other,Lineage Measured Only,2021,9,2021-09,5,Other
VSP1315,TRUE,B.1.311,Other,Lineage Measured Only,2021,9,2021-09,5,Other
VSP1102,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1092,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1101,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1093,TRUE,B.1.351,Other,Lineage Measured Only,2021,10,2021-10,6,Beta (B.1.351)
VSP1298,TRUE,B.1.1.265,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1304,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1307,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1314,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP3369,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1105,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1103,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1192,TRUE,B.1.243,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP0918,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP0987,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP0988,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP0989,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP0990,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1005,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1006,TRUE,B.1.595,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1007,TRUE,B.1.1.434,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1010,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1011,TRUE,B.1.409,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1012,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1013,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1014,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1015,TRUE,B.1.170,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1016,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1017,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1018,TRUE,B.1.433,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1019,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1020,TRUE,B.1.429,Other,Lineage Measured Only,2021,10,2021-10,6,Epsilon (B.1.427 and B.1.429)
VSP1021,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1033,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1034,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1035,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1036,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1037,TRUE,B.1.575,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1217,TRUE,R.1,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1287,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1289,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1290,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1293,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1301,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1309,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1310,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1311,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1312,TRUE,R.1,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1106,TRUE,B.1.637,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1107,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1086,TRUE,B.1.596,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1094,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1088,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1100,TRUE,B.1.234,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1099,TRUE,B.1.588,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1279,TRUE,B.1.429,Other,Lineage Measured Only,2021,10,2021-10,6,Epsilon (B.1.427 and B.1.429)
VSP1280,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1281,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1294,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1297,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1313,TRUE,R.1,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1551,TRUE,R.1,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1552,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1565,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1566,TRUE,B.1.311,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1577,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1579,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1193,TRUE,B.1.575,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1097,TRUE,B.1.243,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1095,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1908,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1090,TRUE,B.1.575,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1096,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1108,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1191,TRUE,B.1.243,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1283,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1284,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1285,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1286,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1563,TRUE,R.1,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1573,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1578,TRUE,B.1.311,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP3377,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1184,TRUE,B.1.243,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1177,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1178,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1895,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1182,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1316,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1317,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1318,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1558,TRUE,R.1,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1560,TRUE,B.1.1,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1574,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1580,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1180,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1194,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1960,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1894,TRUE,B.1.234,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1181,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1190,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1188,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1189,TRUE,B.1.588,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1186,TRUE,B.1.596,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1196,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1198,TRUE,B.1.2,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1200,TRUE,B.1.1.348,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1320,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1321,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1324,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1325,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1327,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1328,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1330,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1331,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1332,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1368,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1369,TRUE,B.1.637,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1370,TRUE,B.1.637,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1371,TRUE,B.1.637,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1372,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1373,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1374,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1391,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1554,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1555,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1556,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1559,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1562,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1564,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1568,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1569,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1571,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1195,TRUE,B.1.575,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1197,TRUE,B.1.596,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1203,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1202,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,10,2021-10,6,Iota (B.1.526)
VSP1199,TRUE,B.1.361,Other,Lineage & Ct Measured,2021,10,2021-10,6,Other
VSP1877,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1949,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1334,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1335,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1337,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1338,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1339,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1340,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1341,TRUE,B.1.637,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1342,TRUE,B.1.575,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1343,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1344,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1345,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1388,TRUE,B.1.2,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1557,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,10,2021-10,6,Alpha (B.1.1.7 or Q)
VSP1561,TRUE,B.1.243,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1570,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1572,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1575,TRUE,R.1,Other,Lineage Measured Only,2021,10,2021-10,6,Other
VSP1576,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,10,2021-10,6,Iota (B.1.526)
VSP1271,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1377,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1376,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1378,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1379,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1346,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1347,TRUE,B.1.525,Other,Lineage Measured Only,2021,11,2021-11,7,Eta (B.1.525)
VSP1348,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1350,TRUE,B.1.637,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1351,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,11,2021-11,7,Iota (B.1.526)
VSP1553,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1567,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1590,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1104,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,11,2021-11,7,Iota (B.1.526)
VSP1205,TRUE,B.1.1.192,Other,Lineage & Ct Measured,2021,11,2021-11,7,Other
VSP1204,TRUE,B.1.234,Other,Lineage & Ct Measured,2021,11,2021-11,7,Other
VSP1270,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1380,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1207,TRUE,B.1.526,B.1.526,Lineage & Ct Measured,2021,11,2021-11,7,Iota (B.1.526)
VSP1903,TRUE,B.1.1.7,Alpha,Lineage & Ct Measured,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1277,TRUE,B.1.1.519,Other,Lineage & Ct Measured,2021,11,2021-11,7,Other
VSP1381,TRUE,R.1,Other,Lineage & Ct Measured,2021,11,2021-11,7,Other
VSP1044,TRUE,B.1.234,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1068,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1069,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1070,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1072,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1073,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1074,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1075,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1076,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1078,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1080,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1081,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1083,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1084,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1085,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1110,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1111,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1112,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1113,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1114,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1115,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1116,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1117,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1118,TRUE,B.1.575,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1119,TRUE,B.1.243,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1120,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1121,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1122,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,11,2021-11,7,Iota (B.1.526)
VSP1123,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1124,TRUE,B.1.575,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1126,TRUE,B.1.110.3,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1127,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1128,TRUE,B.1.433,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1129,TRUE,B.1.575,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1130,TRUE,B.1.575,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1131,TRUE,B.1.637,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1132,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1133,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1134,TRUE,B.1.243,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1135,TRUE,B.1.240,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1136,TRUE,B.1.526,B.1.526,Lineage Measured Only,2021,11,2021-11,7,Iota (B.1.526)
VSP1137,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1138,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1139,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1140,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1141,TRUE,B.1.575,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1142,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1143,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1144,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1145,TRUE,B.1.575,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1146,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1147,TRUE,B.1.311,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1149,TRUE,B.1.243,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1150,TRUE,B.1.637,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1151,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1153,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1154,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1155,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1156,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1157,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1158,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1159,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1160,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1161,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1162,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1164,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1165,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1166,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1167,TRUE,B.1.637,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1168,TRUE,B.1.2,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1172,TRUE,B.1.311,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1173,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1174,TRUE,B.1.243,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1175,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1176,TRUE,B.1.1.519,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1218,TRUE,B.1.1.7,Alpha,Lineage Measured Only,2021,11,2021-11,7,Alpha (B.1.1.7 or Q)
VSP1220,TRUE,B.1.243,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1221,TRUE,B.1.637,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1352,TRUE,R.1,Other,Lineage Measured Only,2021,11,2021-11,7,Other
VSP1353,TRUE,B.1.1.265,Other,Lineage Measured Only,2021,11,2021-11,7,Other
