"","c2.geneId","c2.symbol","c2.uniprotId","c0.score","Gene.Name","Gene.ID","Brodmann..1909..area.24","Brodmann..1909..area.9","amygdala","caudate.nucleus","cerebellar.hemisphere","cerebellum","cerebral.cortex","hippocampus.proper","hypothalamus","nucleus.accumbens","pituitary.gland","putamen","substantia.nigra","Human.GeneID","Mouse.GeneID","phenotype.x","genes.x","phenotype.y","genes.y","idgTDL","uniprotId"
"715",31,"ACACA","Q13085",0.0002747267842131,"ACACA","ENSG00000278540",7,8,5,5,6,7,9,5,6,6,7,5,4,31,NA,NA,NA,NA,NA,NA,NA
"716",353,"APRT","P07741",0.0002747267842131,"APRT","ENSG00000198931",9,8,8,9,10,11,10,9,10,10,22,9,10,353,NA,NA,NA,NA,NA,NA,NA
"717",352909,"DNAAF3","Q8N9W5",0.0002747267842131,"DNAAF3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352909,NA,NA,NA,NA,NA,NA,NA
"718",3126,"HLA-DRB4","P13762",0.0002747267842131,"HLA-DRB4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126,NA,NA,NA,NA,NA,NA,NA
"719",3135,"HLA-G","P17693",0.0002747267842131,"HLA-G","ENSG00000204632",0.9,0.8,1,1,0.6,0.6,0.8,1,1,1,10,1,2,3135,NA,NA,NA,NA,NA,NA,NA
"720",3150,"HMGN1","P05114",0.0002747267842131,"HMGN1","ENSG00000205581",14,12,15,16,27,30,15,13,16,17,36,13,14,3150,NA,NA,NA,NA,NA,NA,NA
"721",343413,"FCRL6","Q6DN72",0.0002747267842131,"FCRL6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343413,NA,NA,NA,NA,NA,NA,NA
"722",3371,"TNC","P24821",0.0002747267842131,"TNC","ENSG00000041982",0.5,NA,0.7,0.6,NA,NA,0.5,1,3,0.5,3,NA,2,3371,NA,NA,NA,NA,NA,NA,NA
"723",3360,"HTR4","Q13639",0.0002747267842131,"HTR4","ENSG00000164270",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,3360,NA,NA,NA,NA,"HTR4","Tclin","Q13639"
"724",3211,"HOXB1","P14653",0.0002747267842131,"HOXB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3211,NA,NA,NA,NA,NA,NA,NA
"725",3685,"ITGAV","P06756",0.0002747267842131,"ITGAV","ENSG00000138448",9,9,9,11,10,11,8,8,8,11,8,10,12,3685,NA,NA,NA,NA,NA,NA,NA
"726",2891,"GRIA2","P42262",0.0002747267842131,"GRIA2","ENSG00000120251",20,28,13,14,21,25,23,18,13,19,13,11,7,2891,NA,NA,NA,NA,"GRIA2","Tclin","P42262"
"727",2688,"GH1","P01241",0.0002747267842131,"GH1","ENSG00000259384",NA,NA,NA,NA,NA,0.9,0.8,NA,NA,NA,12750,NA,NA,2688,"Gh","decreased prepulse inhibition","Gh","decreased vertical activity",NA,NA,NA
"728",2688,"GH1","P01241",0.0002747267842131,"GH1","ENSG00000259384",NA,NA,NA,NA,NA,0.9,0.8,NA,NA,NA,12750,NA,NA,2688,"Gh","decreased prepulse inhibition","Gh","abnormal behavior",NA,NA,NA
"729",2688,"GH1","P01241",0.0002747267842131,"GH1","ENSG00000259384",NA,NA,NA,NA,NA,0.9,0.8,NA,NA,NA,12750,NA,NA,2688,"Gh","decreased prepulse inhibition","Gh","decreased grip strength",NA,NA,NA
"730",26993,"AKAP8L","Q9ULX6",0.0002747267842131,"AKAP8L","ENSG00000011243",10,11,8,10,32,37,13,9,10,11,29,9,8,26993,NA,NA,NA,NA,NA,NA,NA
"731",27034,"ACAD8","Q9UKU7",0.0002747267842131,"ACAD8","ENSG00000151498",4,5,3,4,10,11,6,4,4,4,6,4,4,27034,NA,NA,NA,NA,NA,NA,NA
"732",4049,"LTA","P01374",0.0002747267842131,"LTA","ENSG00000226979",NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,4049,NA,NA,NA,NA,NA,NA,NA
"733",4036,"LRP2","P98164",0.0002747267842131,"LRP2","ENSG00000081479",NA,NA,0.7,NA,NA,NA,0.5,1,0.8,NA,NA,NA,3,4036,NA,NA,NA,NA,NA,NA,NA
"734",4010,"LMX1B","O60663",0.0002747267842131,"LMX1B","ENSG00000136944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4010,NA,NA,NA,NA,NA,NA,NA
"735",27161,"AGO2","Q9UKV8",0.0002747267842131,"AGO2","ENSG00000123908",2,2,2,3,5,5,2,2,3,3,6,2,2,27161,NA,NA,NA,NA,NA,NA,NA
"736",27306,"HPGDS","O60760",0.0002747267842131,"HPGDS","ENSG00000163106",NA,NA,0.5,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.8,27306,NA,NA,NA,NA,NA,NA,NA
"737",27445,"PCLO","Q9Y6V0",0.0002747267842131,"PCLO","ENSG00000186472",2,4,1,2,11,12,3,2,2,3,4,2,1,27445,NA,NA,NA,NA,NA,NA,NA
"738",2752,"GLUL","P15104",0.0002747267842131,"GLUL","ENSG00000135821",219,168,135,181,46,69,206,112,128,191,27,174,131,2752,NA,NA,NA,NA,NA,NA,NA
"739",28,"ABO","P16442",0.0002747267842131,"ABO","ENSG00000175164",0.6,0.5,0.5,0.5,NA,NA,0.6,0.5,0.8,NA,0.7,0.5,0.6,28,NA,NA,NA,NA,NA,NA,NA
"740",3811,"KIR3DL1","P43629",0.0002747267842131,"KIR3DL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3811,NA,NA,NA,NA,NA,NA,NA
"741",2861,"GPR37","O15354",0.0002747267842131,"GPR37","ENSG00000170775",5,5,14,12,2,2,7,21,10,6,NA,17,18,2861,NA,NA,NA,NA,NA,NA,NA
"742",3758,"KCNJ1","P48048",0.0002747267842131,"KCNJ1","ENSG00000151704",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.8,NA,3758,NA,NA,NA,NA,NA,NA,NA
"743",374,"AREG","P15514",0.0002747267842131,"AREG","ENSG00000109321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,374,NA,NA,NA,NA,NA,NA,NA
"744",288,"ANK3","Q12955",0.0002747267842131,"ANK3","ENSG00000151150",4,5,4,4,19,18,5,5,4,4,2,4,5,288,NA,NA,NA,NA,NA,NA,NA
"745",3242,"HPD","P32754",0.0002747267842131,"HPD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3242,NA,NA,NA,NA,"HPD","Tclin","P32754"
"746",22854,"NTNG1","Q9Y2I2",0.0002747267842131,"NTNG1","ENSG00000162631",1,2,0.7,0.5,0.8,0.9,2,0.6,2,0.6,1,NA,0.7,22854,NA,NA,NA,NA,NA,NA,NA
"747",1509,"CTSD","P07339",0.0002747267842131,"CTSD","ENSG00000117984",51,57,36,46,37,44,64,46,61,40,81,45,71,1509,NA,NA,NA,NA,NA,NA,NA
"748",6262,"RYR2","Q92736",0.0002747267842131,"RYR2","ENSG00000198626",2,4,1,3,9,10,4,2,1,5,2,3,0.7,6262,"Ryr2",NA,"Ryr2","increased startle reflex","RYR2","Tclin","Q92736"
"749",6249,"CLIP1","P30622",0.0002747267842131,"CLIP1","ENSG00000130779",4,5,3,4,16,14,4,3,4,4,5,3,3,6249,NA,NA,NA,NA,NA,NA,NA
"750",161582,"DYX1C1","Q8WXU2",0.0002747267842131,"DYX1C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161582,NA,NA,NA,NA,NA,NA,NA
"751",166336,"PRICKLE2","Q7Z3G6",0.0002747267842131,"PRICKLE2","ENSG00000163637",5,5,3,4,0.5,0.9,5,4,3,4,3,3,3,166336,NA,NA,NA,NA,NA,NA,NA
"752",60677,"CELF6","Q96J87",0.0002747267842131,"CELF6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60677,NA,NA,NA,NA,NA,NA,NA
"753",60490,"PPCDC","Q96CD2",0.0002747267842131,"PPCDC","ENSG00000138621",0.9,0.8,0.9,1,0.7,0.8,0.9,1,1,0.9,2,1,1,60490,NA,NA,NA,NA,NA,NA,NA
"754",60,"ACTB","P60709",0.0002747267842131,"ACTB","ENSG00000075624",470,523,417,460,340,345,491,475,391,486,397,450,452,60,NA,NA,NA,NA,NA,NA,NA
"755",1738,"DLD","P09622",0.0002747267842131,"DLD","ENSG00000091140",10,11,7,9,10,10,11,6,9,10,9,8,8,1738,NA,NA,NA,NA,NA,NA,NA
"756",5981,"RFC1","P35251",0.0002747267842131,"RFC1","ENSG00000035928",4,4,4,5,5,6,5,5,5,4,9,4,5,5981,NA,NA,NA,NA,NA,NA,NA
"757",5973,"RENBP","P51606",0.0002747267842131,"RENBP","ENSG00000102032",4,3,5,7,1,2,4,5,7,7,3,7,6,5973,NA,NA,NA,NA,NA,NA,NA
"758",5972,"REN","P00797",0.0002747267842131,"REN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5972,NA,NA,NA,NA,"REN","Tclin","P00797"
"759",5923,"RASGRF1","Q13972",0.0002747267842131,"RASGRF1","ENSG00000058335",7,12,2,2,24,23,13,5,5,2,NA,1,5,5923,"Rasgrf1",NA,"Rasgrf1","abnormal behavior",NA,NA,NA
"760",5923,"RASGRF1","Q13972",0.0002747267842131,"RASGRF1","ENSG00000058335",7,12,2,2,24,23,13,5,5,2,NA,1,5,5923,"Rasgrf1",NA,"Rasgrf1","decreased grip strength",NA,NA,NA
"761",5816,"PVALB","P20472",0.0002747267842131,"PVALB","ENSG00000100362",5,19,NA,NA,102,189,14,2,0.8,NA,NA,2,11,5816,NA,NA,NA,NA,NA,NA,NA
"762",1750,"DLX6","P56179",0.0002747267842131,"DLX6","ENSG00000006377",0.8,0.6,NA,4,NA,NA,0.6,NA,1,4,NA,4,NA,1750,NA,NA,NA,NA,NA,NA,NA
"763",1756,"DMD","P11532",0.0002747267842131,"DMD","ENSG00000198947",2,2,2,2,2,2,2,2,2,2,0.9,2,1,1756,NA,NA,NA,NA,NA,NA,NA
"764",57555,"NLGN2","Q8NFZ4",0.0002747267842131,"NLGN2","ENSG00000169992",24,26,20,26,42,53,34,20,23,28,16,23,13,57555,NA,NA,NA,NA,NA,NA,NA
"765",177,"AGER","Q15109",0.0002747267842131,"AGER","ENSG00000204305",2,2,2,3,9,10,3,2,2,2,11,2,2,177,NA,NA,NA,NA,NA,NA,NA
"766",6328,"SCN3A","Q9NY46",0.0002747267842131,"SCN3A","ENSG00000153253",3,3,2,3,4,4,3,2,5,4,3,2,2,6328,NA,NA,NA,NA,"SCN3A","Tclin","Q9NY46"
"767",1601,"DAB2","P98082",0.0002747267842131,"DAB2","ENSG00000153071",1,0.9,1,2,2,3,1,2,2,1,3,1,2,1601,NA,NA,NA,NA,NA,NA,NA
"768",6755,"SSTR5","P35346",0.0002747267842131,"SSTR5","ENSG00000162009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,6755,NA,NA,NA,NA,"SSTR5","Tclin","P35346"
"769",6750,"SST","P61278",0.0002747267842131,"SST","ENSG00000157005",61,22,33,69,NA,NA,24,28,173,64,NA,102,6,6750,NA,NA,NA,NA,NA,NA,NA
"770",6714,"SRC","P12931",0.0002747267842131,"SRC","ENSG00000197122",5,6,4,4,4,4,6,4,5,5,11,4,2,6714,NA,NA,NA,NA,"SRC","Tclin","P12931"
"771",6667,"SP1","P08047",0.0002747267842131,"SP1","ENSG00000185591",3,3,3,4,10,11,3,3,4,3,8,3,4,6667,NA,NA,NA,NA,NA,NA,NA
"772",6654,"SOS1","Q07889",0.0002747267842131,"SOS1","ENSG00000115904",4,4,3,4,7,8,4,4,4,4,6,4,4,6654,NA,NA,NA,NA,NA,NA,NA
"773",6647,"SOD1","P00441",0.0002747267842131,"SOD1","ENSG00000142168",138,147,112,119,78,74,119,111,153,129,85,115,139,6647,NA,NA,NA,NA,NA,NA,NA
"774",6576,"SLC25A1","P53007",0.0002747267842131,"SLC25A1","ENSG00000100075",13,11,14,14,11,13,13,14,26,14,29,14,18,6576,NA,NA,NA,NA,NA,NA,NA
"775",2150,"F2RL1","P55085",0.0002747267842131,"F2RL1","ENSG00000164251",NA,NA,NA,0.7,NA,NA,NA,NA,NA,0.6,1,NA,NA,2150,"F2rl1","decreased prepulse inhibition","F2rl1","increased startle reflex",NA,NA,NA
"776",6559,"SLC12A3","P55017",0.0002747267842131,"SLC12A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6559,NA,NA,NA,NA,"SLC12A3","Tclin","P55017"
"777",1523,"CUX1","P39880;Q13948",0.0002747267842131,"CUX1","ENSG00000257923",4,4,3,4,13,12,5,3,4,4,7,4,4,1523,NA,NA,NA,NA,NA,NA,NA
"778",157680,"VPS13B","Q7Z7G8",0.0002747267842131,"VPS13B","ENSG00000132549",1,2,1,2,3,3,2,1,1,2,3,1,1,157680,NA,NA,NA,NA,NA,NA,NA
"779",652,"BMP4","P12644",0.0002747267842131,"BMP4","ENSG00000125378",NA,0.8,NA,NA,2,2,0.9,NA,NA,NA,0.8,NA,NA,652,NA,NA,NA,NA,NA,NA,NA
"780",64374,"SIL1","Q9H173",0.0002747267842131,"SIL1","ENSG00000120725",3,3,2,4,1,1,3,3,4,4,13,3,4,64374,NA,NA,NA,NA,NA,NA,NA
"781",6418,"SET","Q01105",0.0002747267842131,"SET","ENSG00000119335",31,33,34,30,42,36,31,34,38,30,36,29,37,6418,NA,NA,NA,NA,NA,NA,NA
"782",641339,"ZNF674","Q2M3X9",0.0002747267842131,"ZNF674","ENSG00000251192",0.5,0.5,NA,0.5,0.9,0.9,0.5,0.5,0.7,0.6,0.8,0.5,0.5,641339,NA,NA,NA,NA,NA,NA,NA
"783",6383,"SDC2","P34741",0.0002747267842131,"SDC2","ENSG00000169439",13,9,12,17,10,10,9,7,15,20,32,14,12,6383,NA,NA,NA,NA,NA,NA,NA
"784",159371,"SLC35G1","Q2M3R5",0.0002747267842131,"SLC35G1","ENSG00000176273",0.5,0.5,0.5,0.6,0.5,0.5,NA,0.5,0.7,0.5,1,0.6,0.5,159371,NA,NA,NA,NA,NA,NA,NA
"785",1776,"DNASE1L3","Q13609",0.0002747267842131,"DNASE1L3","ENSG00000163687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1776,NA,NA,NA,NA,NA,NA,NA
"786",1788,"DNMT3A","Q9Y6K1",0.0002747267842131,"DNMT3A","ENSG00000119772",2,2,2,3,6,7,3,2,3,4,7,3,2,1788,"Dnmt3a",NA,"Dnmt3a","increased grip strength","DNMT3A","Tclin","Q9Y6K1"
"787",54997,"TESC","Q96BS2",0.0002747267842131,"TESC","ENSG00000088992",7,9,5,18,1,1,10,9,3,14,9,22,3,54997,NA,NA,NA,NA,NA,NA,NA
"788",54913,"RPP25","Q9BUL9",0.0002747267842131,"RPP25","ENSG00000178718",3,4,2,2,1,2,4,2,6,4,4,2,6,54913,NA,NA,NA,NA,NA,NA,NA
"789",54904,"NSD3","Q9BZ95",0.0002747267842131,"NSD3","ENSG00000147548",5,5,4,4,12,11,5,4,5,5,7,4,4,54904,"Nsd3","decreased prepulse inhibition","Nsd3","increased startle reflex",NA,NA,NA
"790",54904,"NSD3","Q9BZ95",0.0002747267842131,"NSD3","ENSG00000147548",5,5,4,4,12,11,5,4,5,5,7,4,4,54904,"Nsd3","decreased prepulse inhibition","Nsd3","trunk curl",NA,NA,NA
"791",54904,"NSD3","Q9BZ95",0.0002747267842131,"NSD3","ENSG00000147548",5,5,4,4,12,11,5,4,5,5,7,4,4,54904,"Nsd3","decreased prepulse inhibition","Nsd3","abnormal behavior",NA,NA,NA
"792",54904,"NSD3","Q9BZ95",0.0002747267842131,"NSD3","ENSG00000147548",5,5,4,4,12,11,5,4,5,5,7,4,4,54904,"Nsd3","decreased prepulse inhibition","Nsd3","tremors",NA,NA,NA
"793",54808,"DYM","Q7RTS9",0.0002747267842131,"DYM","ENSG00000141627",3,4,3,3,5,5,4,3,3,3,4,3,3,54808,NA,NA,NA,NA,NA,NA,NA
"794",2059,"EPS8","Q12929",0.0002747267842131,"EPS8","ENSG00000151491",4,3,5,6,3,4,3,4,6,5,3,5,7,2059,"Eps8",NA,"Eps8","increased vertical activity",NA,NA,NA
"795",2059,"EPS8","Q12929",0.0002747267842131,"EPS8","ENSG00000151491",4,3,5,6,3,4,3,4,6,5,3,5,7,2059,"Eps8",NA,"Eps8","abnormal coping response",NA,NA,NA
"796",54768,"HYDIN","Q4G0P3",0.0002747267842131,"HYDIN","ENSG00000157423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,54768,NA,NA,NA,NA,NA,NA,NA
"797",207,"AKT1","P31749",0.0002747267842131,"AKT1","ENSG00000142208",6,6,5,6,9,10,7,5,5,6,8,5,5,207,NA,NA,NA,NA,NA,NA,NA
"798",54584,"GNB1L","Q9BYB4",0.0002747267842131,"GNB1L","ENSG00000185838",0.6,0.7,NA,0.5,0.5,0.5,0.9,0.5,0.5,0.6,NA,0.5,NA,54584,NA,NA,NA,NA,NA,NA,NA
"799",54476,"RNF216","Q9NWF9",0.0002747267842131,"RNF216","ENSG00000011275",5,5,4,6,7,8,6,4,6,6,10,5,5,54476,NA,NA,NA,NA,NA,NA,NA
"800",217,"ALDH2","P05091",0.0002747267842131,"ALDH2","ENSG00000111275",30,23,26,34,8,10,25,18,21,27,10,29,24,217,"Aldh2",NA,"Aldh2","abnormal startle reflex","ALDH2","Tclin","P05091"
"801",217,"ALDH2","P05091",0.0002747267842131,"ALDH2","ENSG00000111275",30,23,26,34,8,10,25,18,21,27,10,29,24,217,"Aldh2",NA,"Aldh2","abnormal response to tactile stimuli","ALDH2","Tclin","P05091"
"802",5428,"POLG","P54098",0.0002747267842131,"POLG","ENSG00000140521",5,6,4,4,10,11,7,5,4,5,9,4,5,5428,NA,NA,NA,NA,NA,NA,NA
"803",5354,"PLP1","P60201",0.0002747267842131,"PLP1","ENSG00000123560",119,151,456,330,52,52,141,678,333,194,0.7,498,904,5354,NA,NA,NA,NA,NA,NA,NA
"804",4094,"MAF","O75444",0.0002747267842131,"MAF","ENSG00000178573",4,3,4,4,6,5,3,4,3,3,4,3,5,4094,NA,NA,NA,NA,NA,NA,NA
"805",2182,"ACSL4","O60488",0.0002747267842131,"ACSL4","ENSG00000068366",7,8,5,5,7,5,5,7,10,5,6,4,7,2182,NA,NA,NA,NA,NA,NA,NA
"806",2191,"FAP","Q12884",0.0002747267842131,"FAP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2191,NA,NA,NA,NA,NA,NA,NA
"807",518,"ATP5G3","P48201",0.0002747267842131,"ATP5G3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,NA,NA,NA,NA,NA,NA,NA
"808",220296,"HEPACAM","Q14CZ8",0.0002747267842131,"HEPACAM","ENSG00000165478",14,11,14,17,2,5,15,10,7,13,NA,13,10,220296,NA,NA,NA,NA,NA,NA,NA
"809",55,"ACPP","P15309",0.0002747267842131,"ACPP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
"810",55065,"SLC52A1","Q9NWF4",0.0002747267842131,"SLC52A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55065,NA,NA,NA,NA,NA,NA,NA
"811",56925,"LXN","Q9BS40",0.0002747267842131,"LXN","ENSG00000079257",0.7,0.6,0.9,1,3,3,0.6,1,2,1,9,0.9,1,56925,NA,NA,NA,NA,NA,NA,NA
"812",56731,"SLC2A4RG","Q9NR83",0.0002747267842131,"SLC2A4RG","ENSG00000125520",9,7,10,9,10,12,9,7,10,9,19,9,8,56731,NA,NA,NA,NA,NA,NA,NA
"813",5662,"PSD","A5PKW4",0.0002747267842131,"PSD","ENSG00000059915",85,74,69,78,17,18,86,85,25,113,47,68,10,5662,NA,NA,NA,NA,NA,NA,NA
"814",1803,"DPP4","P27487",0.0002747267842131,"DPP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1803,NA,NA,NA,NA,"DPP4","Tclin","P27487"
"815",1808,"DPYSL2","Q16555",0.0002747267842131,"DPYSL2","ENSG00000092964",68,85,59,51,82,71,74,61,65,45,11,53,67,1808,NA,NA,NA,NA,NA,NA,NA
"816",5599,"MAPK8","P45983",0.0002747267842131,"MAPK8","ENSG00000107643",4,5,2,2,9,8,4,3,4,2,5,2,3,5599,NA,NA,NA,NA,NA,NA,NA
"817",55907,"CMAS","Q8NFW8",0.0002747267842131,"CMAS","ENSG00000111726",33,38,23,18,21,18,29,25,36,23,24,18,27,55907,NA,NA,NA,NA,NA,NA,NA
"818",1821,"DRP2","Q13474",0.0002747267842131,"DRP2","ENSG00000102385",4,7,2,3,NA,NA,8,2,2,5,2,3,2,1821,NA,NA,NA,NA,NA,NA,NA
"819",1826,"DSCAM","O60469",0.0002747267842131,"DSCAM","ENSG00000171587",3,3,3,2,0.8,1,3,3,4,2,4,2,3,1826,NA,NA,NA,NA,NA,NA,NA
"820",55628,"ZNF407","Q9C0G0",0.0002747267842131,"ZNF407","ENSG00000215421",0.7,0.8,0.6,0.7,1,1,0.8,0.6,0.7,0.8,1,0.7,0.6,55628,NA,NA,NA,NA,NA,NA,NA
"821",183,"AGT","P01019",0.0002747267842131,"AGT","ENSG00000135744",77,67,92,117,101,98,73,62,57,63,10,107,75,183,NA,NA,NA,NA,NA,NA,NA
"822",197320,"ZNF778","Q96MU6",0.0002747267842131,"ZNF778","ENSG00000170100",1,1,0.9,1,2,2,1,0.9,1,1,2,1,0.9,197320,NA,NA,NA,NA,NA,NA,NA
"823",554,"AVPR2","P30518",0.0002747267842131,"AVPR2","ENSG00000126895",NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,554,NA,NA,NA,NA,"AVPR2","Tclin","P30518"
"824",55341,"LSG1","Q9H089",0.0002747267842131,"LSG1","ENSG00000041802",4,5,3,4,5,5,5,4,5,4,7,4,4,55341,NA,NA,NA,NA,NA,NA,NA
"825",5528,"PPP2R5D","Q14738",0.0002747267842131,"PPP2R5D","ENSG00000112640",17,22,10,18,27,32,27,11,15,20,14,15,11,5528,NA,NA,NA,NA,NA,NA,NA
"826",201456,"FBXO15","Q8NCQ5",0.0002747267842131,"FBXO15","ENSG00000141665",NA,NA,NA,0.6,NA,0.5,NA,NA,0.6,0.6,1,NA,NA,201456,NA,NA,NA,NA,NA,NA,NA
"827",2028,"ENPEP","Q07075",0.0002747267842131,"ENPEP","ENSG00000138792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,2028,"Enpep",NA,"Enpep","increased startle reflex",NA,NA,NA
"828",51592,"TRIM33","Q9UPN9",0.0002747267842131,"TRIM33","ENSG00000197323",4,4,3,4,9,8,4,4,4,4,5,4,3,51592,NA,NA,NA,NA,NA,NA,NA
"829",51259,"TMEM216","Q9P0N5",0.2,"TMEM216","ENSG00000187049",4,3,4,5,5,6,4,3,4,5,9,4,3,51259,NA,NA,NA,NA,NA,NA,NA
"830",51524,"TMEM138","Q9NPI0",0.2,"TMEM138","ENSG00000149483",1,2,1,2,3,3,2,2,2,2,5,1,2,51524,NA,NA,NA,NA,NA,NA,NA
"831",5602,"MAPK10","P53779",0.2,"MAPK10","ENSG00000109339",13,17,8,8,7,7,16,8,10,9,7,7,9,5602,NA,NA,NA,NA,NA,NA,NA
"832",23090,"ZNF423","Q2M1K9",0.2,"ZNF423","ENSG00000102935",2,2,2,2,2,3,2,2,2,2,2,2,2,23090,NA,NA,NA,NA,NA,NA,NA
"833",1759,"DNM1","Q05193",0.2,"DNM1","ENSG00000106976",58,89,26,21,135,138,106,34,32,31,18,19,16,1759,NA,NA,NA,NA,NA,NA,NA
"834",23443,"SLC35A3","Q9Y2D2",0.2,"SLC35A3","ENSG00000117620",2,2,2,2,2,2,1,2,2,2,3,1,2,23443,NA,NA,NA,NA,NA,NA,NA
"835",1106,"CHD2","O14647",0.2,"CHD2","ENSG00000173575",5,5,5,5,12,11,6,5,6,6,9,5,5,1106,"Chd2",NA,"Chd2","increased grip strength",NA,NA,NA
"836",6192,"RPS4Y1","P22090",0.0002747267842131,"RPS4Y1","ENSG00000129824",29,29,28,31,40,34,27,26,35,38,54,31,31,6192,NA,NA,NA,NA,NA,NA,NA
"837",1804,"DPP6","P42658",0.201373633921065,"DPP6","ENSG00000130226",8,11,5,8,17,16,11,7,8,8,3,8,5,1804,NA,NA,NA,NA,NA,NA,NA
"838",9248,"GPR50","Q13585",0.200549453568426,"GPR50","ENSG00000102195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,9248,NA,NA,NA,NA,NA,NA,NA
"839",3720,"JARID2","Q92833",0.200274726784213,"JARID2","ENSG00000008083",4,4,3,3,15,15,4,3,3,3,3,3,3,3720,NA,NA,NA,NA,NA,NA,NA
"840",95681,"CEP41","Q9BYV8",0.200274726784213,"CEP41","ENSG00000106477",1,1,0.8,1,0.9,0.8,1,1,2,1,2,1,1,95681,NA,NA,NA,NA,NA,NA,NA
"841",3077,"HFE","Q30201",0.200274726784213,"HFE","ENSG00000010704",NA,NA,0.5,0.6,NA,NA,NA,NA,NA,0.5,0.7,0.5,0.5,3077,NA,NA,NA,NA,NA,NA,NA
"842",80312,"TET1","Q8NFU7",0.200274726784213,"TET1","ENSG00000138336",NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,80312,NA,NA,NA,NA,NA,NA,NA
"843",79742,"CXorf36","Q9H7Y0",0.200274726784213,"CXorf36","ENSG00000147113",1,1,2,2,0.6,0.9,2,2,2,1,2,2,3,79742,NA,NA,NA,NA,NA,NA,NA
"844",347731,"LRRTM3","Q86VH5",0.2,"LRRTM3","ENSG00000198739",2,3,2,2,3,2,3,1,2,3,2,2,1,347731,NA,NA,NA,NA,NA,NA,NA
"845",6433,"SFSWAP","Q12872",0.2,"SFSWAP","ENSG00000061936",5,5,5,5,11,11,7,6,5,5,8,5,5,6433,NA,NA,NA,NA,NA,NA,NA
"846",57616,"TSHZ3","Q63HK5",0.2,"TSHZ3","ENSG00000121297",2,3,1,0.9,NA,0.5,3,1,1,0.9,3,0.8,0.8,57616,NA,NA,NA,NA,NA,NA,NA
"847",6660,"SOX5","P35711",0.2,"SOX5","ENSG00000134532",2,1,1,1,NA,NA,1,1,1,1,0.6,1,0.9,6660,NA,NA,NA,NA,NA,NA,NA
"848",6662,"SOX9","P48436",0.2,"SOX9","ENSG00000125398",20,15,21,28,5,10,18,15,16,22,5,20,12,6662,NA,NA,NA,NA,NA,NA,NA
"849",1789,"DNMT3B","Q9UBC3",0.2,"DNMT3B","ENSG00000088305",NA,NA,NA,NA,2,2,0.5,NA,NA,NA,0.5,NA,NA,1789,NA,NA,NA,NA,NA,NA,NA
"850",200424,"TET3","O43151",0.2,"TET3","ENSG00000187605",1,1,1,0.9,4,4,2,1,1,1,1,0.9,1,200424,NA,NA,NA,NA,NA,NA,NA
"851",23462,"HEY1","Q9Y5J3",0.2,"HEY1","ENSG00000164683",10,10,8,14,10,8,8,8,9,16,11,14,8,23462,NA,NA,NA,NA,NA,NA,NA
"852",6567,"SLC16A2","P36021",0.2,"SLC16A2","ENSG00000147100",5,5,4,5,5,6,5,5,5,6,14,4,3,6567,NA,NA,NA,NA,NA,NA,NA
