state,county,year_week,yearweek,cases_7d_avg
DE,New Castle County,2020 - 53,202053,375.429
DE,New Castle County,2020 - 53,202053,383.571
DE,New Castle County,2020 - 53,202053,352.714
DE,New Castle County,2020 - 53,202053,354.571
DE,New Castle County,2021 - 1,202101,355
DE,New Castle County,2021 - 1,202101,382.571
DE,New Castle County,2021 - 1,202101,379.857
DE,New Castle County,2021 - 1,202101,392.571
DE,New Castle County,2021 - 1,202101,425.286
DE,New Castle County,2021 - 1,202101,427.286
DE,New Castle County,2021 - 1,202101,437.286
DE,New Castle County,2021 - 2,202102,459.143
DE,New Castle County,2021 - 2,202102,433.286
DE,New Castle County,2021 - 2,202102,421.143
DE,New Castle County,2021 - 2,202102,431
DE,New Castle County,2021 - 2,202102,395.286
DE,New Castle County,2021 - 2,202102,416.429
DE,New Castle County,2021 - 2,202102,395
DE,New Castle County,2021 - 3,202103,400.429
DE,New Castle County,2021 - 3,202103,403.286
DE,New Castle County,2021 - 3,202103,388.571
DE,New Castle County,2021 - 3,202103,365.857
DE,New Castle County,2021 - 3,202103,359.571
DE,New Castle County,2021 - 3,202103,354.286
DE,New Castle County,2021 - 3,202103,357.429
DE,New Castle County,2021 - 4,202104,328.571
DE,New Castle County,2021 - 4,202104,339.286
DE,New Castle County,2021 - 4,202104,324.571
DE,New Castle County,2021 - 4,202104,311.143
DE,New Castle County,2021 - 4,202104,295.571
DE,New Castle County,2021 - 4,202104,277.714
DE,New Castle County,2021 - 4,202104,270.429
DE,New Castle County,2021 - 5,202105,263
DE,New Castle County,2021 - 5,202105,242.571
DE,New Castle County,2021 - 5,202105,236.857
DE,New Castle County,2021 - 5,202105,234.714
DE,New Castle County,2021 - 5,202105,198.714
DE,New Castle County,2021 - 5,202105,192.714
DE,New Castle County,2021 - 5,202105,172
DE,New Castle County,2021 - 6,202106,200.286
DE,New Castle County,2021 - 6,202106,195
DE,New Castle County,2021 - 6,202106,199
DE,New Castle County,2021 - 6,202106,200.571
DE,New Castle County,2021 - 6,202106,217.571
DE,New Castle County,2021 - 6,202106,224.143
DE,New Castle County,2021 - 6,202106,238.857
DE,New Castle County,2021 - 7,202107,198.857
DE,New Castle County,2021 - 7,202107,191.857
DE,New Castle County,2021 - 7,202107,181.857
DE,New Castle County,2021 - 7,202107,175.429
DE,New Castle County,2021 - 7,202107,164.714
DE,New Castle County,2021 - 7,202107,165.857
DE,New Castle County,2021 - 7,202107,156.857
DE,New Castle County,2021 - 8,202108,144
DE,New Castle County,2021 - 8,202108,159.714
DE,New Castle County,2021 - 8,202108,163.429
DE,New Castle County,2021 - 8,202108,168.857
DE,New Castle County,2021 - 8,202108,175
DE,New Castle County,2021 - 8,202108,168.143
DE,New Castle County,2021 - 8,202108,179.571
DE,New Castle County,2021 - 9,202109,197.286
DE,New Castle County,2021 - 9,202109,192.143
DE,New Castle County,2021 - 9,202109,189.143
DE,New Castle County,2021 - 9,202109,188.571
DE,New Castle County,2021 - 9,202109,185.143
DE,New Castle County,2021 - 9,202109,179.857
DE,New Castle County,2021 - 9,202109,163.571
DE,New Castle County,2021 - 10,202110,155.857
DE,New Castle County,2021 - 10,202110,145.143
DE,New Castle County,2021 - 10,202110,146.714
DE,New Castle County,2021 - 10,202110,146.286
DE,New Castle County,2021 - 10,202110,226.143
DE,New Castle County,2021 - 10,202110,230.286
DE,New Castle County,2021 - 10,202110,233.571
DE,New Castle County,2021 - 11,202111,230.571
DE,New Castle County,2021 - 11,202111,236.571
DE,New Castle County,2021 - 11,202111,238.286
DE,New Castle County,2021 - 11,202111,253.143
DE,New Castle County,2021 - 11,202111,182
DE,New Castle County,2021 - 11,202111,179.714
DE,New Castle County,2021 - 11,202111,177
DE,New Castle County,2021 - 12,202112,190.429
DE,New Castle County,2021 - 12,202112,179.857
DE,New Castle County,2021 - 12,202112,186.571
DE,New Castle County,2021 - 12,202112,171.857
DE,New Castle County,2021 - 12,202112,160.571
DE,New Castle County,2021 - 12,202112,167.143
DE,New Castle County,2021 - 12,202112,175.857
DE,New Castle County,2021 - 13,202113,179.143
DE,New Castle County,2021 - 13,202113,198.857
DE,New Castle County,2021 - 13,202113,196.143
DE,New Castle County,2021 - 13,202113,194.429
DE,New Castle County,2021 - 13,202113,212.714
DE,New Castle County,2021 - 13,202113,221.857
DE,New Castle County,2021 - 13,202113,235.286
DE,New Castle County,2021 - 14,202114,228
DE,New Castle County,2021 - 14,202114,211
DE,New Castle County,2021 - 14,202114,217.714
DE,New Castle County,2021 - 14,202114,220.143
DE,New Castle County,2021 - 14,202114,216.143
DE,New Castle County,2021 - 14,202114,212.429
DE,New Castle County,2021 - 14,202114,204.143
DE,New Castle County,2021 - 15,202115,207.143
DE,New Castle County,2021 - 15,202115,226.429
DE,New Castle County,2021 - 15,202115,221.429
DE,New Castle County,2021 - 15,202115,232.857
DE,New Castle County,2021 - 15,202115,239.571
DE,New Castle County,2021 - 15,202115,241.571
DE,New Castle County,2021 - 15,202115,246.429
DE,New Castle County,2021 - 16,202116,249.857
DE,New Castle County,2021 - 16,202116,251.143
DE,New Castle County,2021 - 16,202116,247.286
DE,New Castle County,2021 - 16,202116,241.286
DE,New Castle County,2021 - 16,202116,225.286
DE,New Castle County,2021 - 16,202116,220.286
DE,New Castle County,2021 - 16,202116,203.143
DE,New Castle County,2021 - 17,202117,194.286
DE,New Castle County,2021 - 17,202117,175.286
DE,New Castle County,2021 - 17,202117,174.571
DE,New Castle County,2021 - 17,202117,167.429
DE,New Castle County,2021 - 17,202117,154.429
DE,New Castle County,2021 - 17,202117,150.857
DE,New Castle County,2021 - 17,202117,144.286
DE,New Castle County,2021 - 18,202118,137.857
DE,New Castle County,2021 - 18,202118,133.714
DE,New Castle County,2021 - 18,202118,133.286
DE,New Castle County,2021 - 18,202118,130.571
DE,New Castle County,2021 - 18,202118,133.429
DE,New Castle County,2021 - 18,202118,123.857
DE,New Castle County,2021 - 18,202118,118.286
DE,New Castle County,2021 - 19,202119,114.143
DE,New Castle County,2021 - 19,202119,108.286
DE,New Castle County,2021 - 19,202119,101.571
DE,New Castle County,2021 - 19,202119,91.7143
DE,New Castle County,2021 - 19,202119,87.1429
DE,New Castle County,2021 - 19,202119,80.4286
DE,New Castle County,2021 - 19,202119,78.7143
DE,New Castle County,2021 - 20,202120,75.4286
DE,New Castle County,2021 - 20,202120,73.1429
DE,New Castle County,2021 - 20,202120,73.1429
DE,New Castle County,2021 - 20,202120,148.286
DE,New Castle County,2021 - 20,202120,146.571
DE,New Castle County,2021 - 20,202120,147.143
DE,New Castle County,2021 - 20,202120,145.286
DE,New Castle County,2021 - 21,202121,140.857
DE,New Castle County,2021 - 21,202121,137.429
DE,New Castle County,2021 - 21,202121,129.286
DE,New Castle County,2021 - 21,202121,56.8571
DE,New Castle County,2021 - 21,202121,54.1429
DE,New Castle County,2021 - 21,202121,48.7143
DE,New Castle County,2021 - 21,202121,45.8571
DE,New Castle County,2021 - 22,202122,39.4286
DE,New Castle County,2021 - 22,202122,39.4286
DE,New Castle County,2021 - 22,202122,41
DE,New Castle County,2021 - 22,202122,32.4286
DE,New Castle County,2021 - 22,202122,30.2857
DE,New Castle County,2021 - 22,202122,26.1429
DE,New Castle County,2021 - 22,202122,21.7143
DE,New Castle County,2021 - 23,202123,23.7143
DE,New Castle County,2021 - 23,202123,23
DE,New Castle County,2021 - 23,202123,22.8571
DE,New Castle County,2021 - 23,202123,23.4286
DE,New Castle County,2021 - 23,202123,21.8571
DE,New Castle County,2021 - 23,202123,21.8571
DE,New Castle County,2021 - 23,202123,20.8571
DE,New Castle County,2021 - 24,202124,19
DE,New Castle County,2021 - 24,202124,18
DE,New Castle County,2021 - 24,202124,20
DE,New Castle County,2021 - 24,202124,17.7143
DE,New Castle County,2021 - 24,202124,19.4286
DE,New Castle County,2021 - 24,202124,17.5714
DE,New Castle County,2021 - 24,202124,17.2857
DE,New Castle County,2021 - 25,202125,16.2857
DE,New Castle County,2021 - 25,202125,14.7143
DE,New Castle County,2021 - 25,202125,12.5714
DE,New Castle County,2021 - 25,202125,14
DE,New Castle County,2021 - 25,202125,11.2857
DE,New Castle County,2021 - 25,202125,11.4286
DE,New Castle County,2021 - 25,202125,10.8571
DE,New Castle County,2021 - 26,202126,11.2857
DE,New Castle County,2021 - 26,202126,12.1429
DE,New Castle County,2021 - 26,202126,11.4286
DE,New Castle County,2021 - 26,202126,12.7143
DE,New Castle County,2021 - 26,202126,11.8571
DE,New Castle County,2021 - 26,202126,14.2857
DE,New Castle County,2021 - 26,202126,14.2857
DE,New Castle County,2021 - 27,202127,14.7143
DE,New Castle County,2021 - 27,202127,14.4286
DE,New Castle County,2021 - 27,202127,14.8571
DE,New Castle County,2021 - 27,202127,12.1429
DE,New Castle County,2021 - 27,202127,13.1429
DE,New Castle County,2021 - 27,202127,13.5714
DE,New Castle County,2021 - 27,202127,15.1429
DE,New Castle County,2021 - 28,202128,17.2857
DE,New Castle County,2021 - 28,202128,17.1429
DE,New Castle County,2021 - 28,202128,17.8571
DE,New Castle County,2021 - 28,202128,23.2857
DE,New Castle County,2021 - 28,202128,24.1429
DE,New Castle County,2021 - 28,202128,22.4286
DE,New Castle County,2021 - 28,202128,25.2857
DE,New Castle County,2021 - 29,202129,22.7143
DE,New Castle County,2021 - 29,202129,24.2857
DE,New Castle County,2021 - 29,202129,25.8571
DE,New Castle County,2021 - 29,202129,23.7143
DE,New Castle County,2021 - 29,202129,26.5714
DE,New Castle County,2021 - 29,202129,27.2857
DE,New Castle County,2021 - 29,202129,26.8571
DE,New Castle County,2021 - 30,202130,30.5714
DE,New Castle County,2021 - 30,202130,34.1429
DE,New Castle County,2021 - 30,202130,38
DE,New Castle County,2021 - 30,202130,40
DE,New Castle County,2021 - 30,202130,42.8571
DE,New Castle County,2021 - 30,202130,51.2857
DE,New Castle County,2021 - 30,202130,56.1429
DE,New Castle County,2021 - 31,202131,60
DE,New Castle County,2021 - 31,202131,62
DE,New Castle County,2021 - 31,202131,62
DE,New Castle County,2021 - 31,202131,64.4286
DE,New Castle County,2021 - 31,202131,67
DE,New Castle County,2021 - 31,202131,70.5714
DE,New Castle County,2021 - 31,202131,77.2857
DE,New Castle County,2021 - 32,202132,81.2857
DE,New Castle County,2021 - 32,202132,86.8571
DE,New Castle County,2021 - 32,202132,89
DE,New Castle County,2021 - 32,202132,91.1429
DE,New Castle County,2021 - 32,202132,102.143
DE,New Castle County,2021 - 32,202132,105.286
DE,New Castle County,2021 - 32,202132,110
DE,New Castle County,2021 - 33,202133,113.143
DE,New Castle County,2021 - 33,202133,121
DE,New Castle County,2021 - 33,202133,121.571
DE,New Castle County,2021 - 33,202133,132.571
DE,New Castle County,2021 - 33,202133,139.286
DE,New Castle County,2021 - 33,202133,148.857
DE,New Castle County,2021 - 33,202133,154.143
DE,New Castle County,2021 - 34,202134,157
DE,New Castle County,2021 - 34,202134,154.429
DE,New Castle County,2021 - 34,202134,160.286
DE,New Castle County,2021 - 34,202134,159.143
DE,New Castle County,2021 - 34,202134,162.286
DE,New Castle County,2021 - 34,202134,171.143
DE,New Castle County,2021 - 34,202134,164.857
DE,New Castle County,2021 - 35,202135,166.714
DE,New Castle County,2021 - 35,202135,178.143
DE,New Castle County,2021 - 35,202135,175.143
DE,New Castle County,2021 - 35,202135,175.143
DE,New Castle County,2021 - 35,202135,177.143
DE,New Castle County,2021 - 35,202135,182.857
DE,New Castle County,2021 - 35,202135,186.286
DE,New Castle County,2021 - 36,202136,192.857
DE,New Castle County,2021 - 36,202136,196.143
DE,New Castle County,2021 - 36,202136,182.429
DE,New Castle County,2021 - 36,202136,194.143
DE,New Castle County,2021 - 36,202136,190.571
DE,New Castle County,2021 - 36,202136,173.286
DE,New Castle County,2021 - 36,202136,182
DE,New Castle County,2021 - 37,202137,201.429
DE,New Castle County,2021 - 37,202137,220.429
DE,New Castle County,2021 - 37,202137,232.429
DE,New Castle County,2021 - 37,202137,229.286
DE,New Castle County,2021 - 37,202137,224.571
DE,New Castle County,2021 - 37,202137,243.143
DE,New Castle County,2021 - 37,202137,237.571
DE,New Castle County,2021 - 38,202138,234.286
DE,New Castle County,2021 - 38,202138,220.429
DE,New Castle County,2021 - 38,202138,221.429
DE,New Castle County,2021 - 38,202138,219.429
DE,New Castle County,2021 - 38,202138,221.714
DE,New Castle County,2021 - 38,202138,225.286
DE,New Castle County,2021 - 38,202138,219.429
DE,New Castle County,2021 - 39,202139,219.286
DE,New Castle County,2021 - 39,202139,214.714
DE,New Castle County,2021 - 39,202139,213
DE,New Castle County,2021 - 39,202139,216.143
DE,New Castle County,2021 - 39,202139,219.714
DE,New Castle County,2021 - 39,202139,221.857
PA,Philadelphia County,2020 - 7,202007,0
PA,Philadelphia County,2020 - 8,202008,0
PA,Philadelphia County,2020 - 8,202008,0
PA,Philadelphia County,2020 - 8,202008,0
PA,Philadelphia County,2020 - 8,202008,0
PA,Philadelphia County,2020 - 8,202008,0
PA,Philadelphia County,2020 - 8,202008,0
PA,Philadelphia County,2020 - 8,202008,0
PA,Philadelphia County,2020 - 9,202009,0
PA,Philadelphia County,2020 - 9,202009,0
PA,Philadelphia County,2020 - 9,202009,0
PA,Philadelphia County,2020 - 9,202009,0
PA,Philadelphia County,2020 - 9,202009,0
PA,Philadelphia County,2020 - 9,202009,0
PA,Philadelphia County,2020 - 9,202009,0
PA,Philadelphia County,2020 - 10,202010,0
PA,Philadelphia County,2020 - 10,202010,0
PA,Philadelphia County,2020 - 10,202010,0
PA,Philadelphia County,2020 - 10,202010,0
PA,Philadelphia County,2020 - 10,202010,0
PA,Philadelphia County,2020 - 10,202010,0
PA,Philadelphia County,2020 - 10,202010,0
PA,Philadelphia County,2020 - 11,202011,0
PA,Philadelphia County,2020 - 11,202011,0
PA,Philadelphia County,2020 - 11,202011,0
PA,Philadelphia County,2020 - 11,202011,0
PA,Philadelphia County,2020 - 11,202011,0
PA,Philadelphia County,2020 - 11,202011,0
PA,Philadelphia County,2020 - 11,202011,0
PA,Philadelphia County,2020 - 12,202012,0
PA,Philadelphia County,2020 - 12,202012,0
PA,Philadelphia County,2020 - 12,202012,0
PA,Philadelphia County,2020 - 12,202012,2.28571
PA,Philadelphia County,2020 - 12,202012,4.57143
PA,Philadelphia County,2020 - 12,202012,5.57143
PA,Philadelphia County,2020 - 12,202012,9.28571
PA,Philadelphia County,2020 - 13,202013,12.1429
PA,Philadelphia County,2020 - 13,202013,17.1429
PA,Philadelphia County,2020 - 13,202013,23.8571
PA,Philadelphia County,2020 - 13,202013,34.2857
PA,Philadelphia County,2020 - 13,202013,52.7143
PA,Philadelphia County,2020 - 13,202013,69.7143
PA,Philadelphia County,2020 - 13,202013,91.4286
PA,Philadelphia County,2020 - 14,202014,110.571
PA,Philadelphia County,2020 - 14,202014,125.571
PA,Philadelphia County,2020 - 14,202014,145.714
PA,Philadelphia County,2020 - 14,202014,174.429
PA,Philadelphia County,2020 - 14,202014,207.143
PA,Philadelphia County,2020 - 14,202014,250.571
PA,Philadelphia County,2020 - 14,202014,271.571
PA,Philadelphia County,2020 - 15,202015,324.286
PA,Philadelphia County,2020 - 15,202015,372
PA,Philadelphia County,2020 - 15,202015,402.143
PA,Philadelphia County,2020 - 15,202015,425.429
PA,Philadelphia County,2020 - 15,202015,453.857
PA,Philadelphia County,2020 - 15,202015,462.429
PA,Philadelphia County,2020 - 15,202015,487.429
PA,Philadelphia County,2020 - 16,202016,459.571
PA,Philadelphia County,2020 - 16,202016,457
PA,Philadelphia County,2020 - 16,202016,444.143
PA,Philadelphia County,2020 - 16,202016,413
PA,Philadelphia County,2020 - 16,202016,379.286
PA,Philadelphia County,2020 - 16,202016,373.857
PA,Philadelphia County,2020 - 16,202016,354.286
PA,Philadelphia County,2020 - 17,202017,344.571
PA,Philadelphia County,2020 - 17,202017,318.286
PA,Philadelphia County,2020 - 17,202017,324.286
PA,Philadelphia County,2020 - 17,202017,335.571
PA,Philadelphia County,2020 - 17,202017,343.714
PA,Philadelphia County,2020 - 17,202017,338.429
PA,Philadelphia County,2020 - 17,202017,341.571
PA,Philadelphia County,2020 - 18,202018,341.143
PA,Philadelphia County,2020 - 18,202018,331.857
PA,Philadelphia County,2020 - 18,202018,316.143
PA,Philadelphia County,2020 - 18,202018,312.714
PA,Philadelphia County,2020 - 18,202018,315.286
PA,Philadelphia County,2020 - 18,202018,291
PA,Philadelphia County,2020 - 18,202018,293.571
PA,Philadelphia County,2020 - 19,202019,289.571
PA,Philadelphia County,2020 - 19,202019,279.286
PA,Philadelphia County,2020 - 19,202019,279.857
PA,Philadelphia County,2020 - 19,202019,265.286
PA,Philadelphia County,2020 - 19,202019,244.143
PA,Philadelphia County,2020 - 19,202019,262.857
PA,Philadelphia County,2020 - 19,202019,241.286
PA,Philadelphia County,2020 - 20,202020,243.429
PA,Philadelphia County,2020 - 20,202020,241.714
PA,Philadelphia County,2020 - 20,202020,236.429
PA,Philadelphia County,2020 - 20,202020,233.429
PA,Philadelphia County,2020 - 20,202020,231.143
PA,Philadelphia County,2020 - 20,202020,207.286
PA,Philadelphia County,2020 - 20,202020,199.286
PA,Philadelphia County,2020 - 21,202021,179.571
PA,Philadelphia County,2020 - 21,202021,190.286
PA,Philadelphia County,2020 - 21,202021,181.286
PA,Philadelphia County,2020 - 21,202021,181.286
PA,Philadelphia County,2020 - 21,202021,173.714
PA,Philadelphia County,2020 - 21,202021,174.571
PA,Philadelphia County,2020 - 21,202021,168
PA,Philadelphia County,2020 - 22,202022,177.714
PA,Philadelphia County,2020 - 22,202022,165
PA,Philadelphia County,2020 - 22,202022,158.571
PA,Philadelphia County,2020 - 22,202022,170.571
PA,Philadelphia County,2020 - 22,202022,161.714
PA,Philadelphia County,2020 - 22,202022,157
PA,Philadelphia County,2020 - 22,202022,162.714
PA,Philadelphia County,2020 - 23,202023,148.857
PA,Philadelphia County,2020 - 23,202023,146
PA,Philadelphia County,2020 - 23,202023,185.143
PA,Philadelphia County,2020 - 23,202023,169.286
PA,Philadelphia County,2020 - 23,202023,161.571
PA,Philadelphia County,2020 - 23,202023,143.143
PA,Philadelphia County,2020 - 23,202023,128.571
PA,Philadelphia County,2020 - 24,202024,128.571
PA,Philadelphia County,2020 - 24,202024,115.714
PA,Philadelphia County,2020 - 24,202024,112.571
PA,Philadelphia County,2020 - 24,202024,113
PA,Philadelphia County,2020 - 24,202024,118
PA,Philadelphia County,2020 - 24,202024,117.286
PA,Philadelphia County,2020 - 24,202024,115.571
PA,Philadelphia County,2020 - 25,202025,115.571
PA,Philadelphia County,2020 - 25,202025,112
PA,Philadelphia County,2020 - 25,202025,109.857
PA,Philadelphia County,2020 - 25,202025,100.571
PA,Philadelphia County,2020 - 25,202025,88
PA,Philadelphia County,2020 - 25,202025,87.5714
PA,Philadelphia County,2020 - 25,202025,71.8571
PA,Philadelphia County,2020 - 26,202026,71.8571
