Gene_name,BMI_1,BMI_3,foldchange,ANOVA
AC004543.2_395,3.651298806,3.723987802,-0.072688996,0.569850539
AC004549.6_396,3.043812655,3.144822748,-0.101010093,0.254933133
AC004552.1_397,0.4128975,0.394430766,0.018466734,0.798646131
AC004593.3_398,0.227755374,0.16131715,0.066438224,0.218455899
AC004595.1_399,4.820984628,4.818508453,0.002476175,0.967776875
AC004603.4_400,1.106455171,1.098755524,0.007699647,0.959964782
AC004623.2_401,1.479894162,1.453092377,0.026801785,0.793121736
AC004623.3_402,6.351657656,6.392900484,-0.041242828,0.591716489
AC004637.1_403,0.66386177,0.672636704,-0.008774934,0.912919333
AC004655.1_404,0.053774984,0.054717833,-0.00094285,0.977145162
AC004656.1_405,1.328760694,1.399003207,-0.070242513,0.581732892
AC004673.1_406,0,0,0,NA
AC004691.1_407,0.717925483,0.863469126,-0.145543643,0.154695528
AC004691.5_408,1.122848326,1.137732144,-0.014883818,0.893244888
AC004692.4_409,0.0506974,0.031963869,0.018733531,0.449819179
AC004692.5_410,0.162166061,0.179347116,-0.017181055,0.6873294
AC004699.1_411,0.009444144,0.008666792,0.000777352,0.946485914
AC004702.2_412,0.72932484,0.665387572,0.063937268,0.507765617
AC004744.3_413,0.420429049,0.396807595,0.023621454,0.718222618
AC004745.1_414,0.063161583,0.112132659,-0.048971076,0.196430998
AC004754.3_415,3.624566987,3.788756597,-0.16418961,0.021742343
AC004769.1_416,0.016369586,0.0147784,0.001591186,0.914248757
AC004775.5_417,1.798358266,1.662785173,0.135573094,0.285644967
AC004791.2_418,0.139894857,0.163148039,-0.023253182,0.676646129
AC004812.1_419,2.88861206,2.761561957,0.127050103,0.325136915
AC004813.1_420,6.46638499,6.521378451,-0.054993461,0.24771036
AC004816.1_421,0.196573714,0.225755746,-0.029182032,0.55313965
AC004819.1_422,0.123485882,0.167422136,-0.043936254,0.28436485
AC004824.2_423,3.560243793,3.407025268,0.153218525,0.074064973
AC004832.1_424,0.280425891,0.215260147,0.065165744,0.251192051
AC004837.1_425,0.326145478,0.242372139,0.083773339,0.141694514
AC004837.3_426,0.449112593,0.412094642,0.037017952,0.576742063
AC004837.4_427,0.233780627,0.248774751,-0.014994124,0.757052043
AC004837.5_428,3.80408979,3.818641144,-0.014551353,0.874327853
AC004840.8_429,0.837292872,0.824369832,0.01292304,0.892866432
AC004846.1_430,1.832489357,1.900291145,-0.067801788,0.508404697
AC004850.1_431,1.227837882,1.358540048,-0.130702166,0.19762189
AC004853.1_432,0.040692378,0.049821868,-0.009129489,0.702361682
AC004854.4_433,3.786555892,3.725801692,0.0607542,0.505539988
AC004854.5_434,0.566599949,0.59744178,-0.030841831,0.704770157
AC004862.6_435,2.636717863,2.947465132,-0.310747269,0.021178884
AC004869.3_436,0,0,0,NA
AC004870.3_437,0.068032116,0.067838873,0.000193244,0.995611309
AC004870.4_438,0.134765773,0.108920807,0.025844966,0.577801569
AC004870.5_439,0.446203293,0.473924951,-0.027721659,0.628275906
AC004878.2_440,3.576547354,3.546491547,0.030055807,0.82893949
AC004878.8_441,3.049822025,2.99142545,0.058396575,0.565438708
AC004893.10_442,3.773941577,3.875033656,-0.101092079,0.288534715
AC004893.11_443,7.60645395,7.592174865,0.014279085,0.790913933
AC004895.1_444,1.307936149,1.385415162,-0.077479013,0.519581875
AC004895.4_445,3.804096948,3.69217126,0.111925689,0.295807185
AC004899.3_446,1.42536601,1.357759724,0.067606286,0.354547412
AC004901.1_447,0.093358475,0.0837735,0.009584975,0.803137282
AC004906.3_448,1.718143868,1.802921277,-0.084777409,0.578711992
AC004911.2_449,1.214088274,1.192313954,0.02177432,0.906332333
AC004920.2_450,0.02706097,0.042137506,-0.015076535,0.487212252
AC004920.3_451,0.034175964,0.02851142,0.005664544,0.77504011
AC004924.1_452,1.058036791,1.332819306,-0.274782515,0.061975955
AC004932.1_453,4.688581245,4.768446359,-0.079865114,0.194358027
AC004938.5_454,0.14619186,0.121143364,0.025048496,0.477518493
AC004941.3_455,4.636291577,4.662733285,-0.026441708,0.558257693
AC004941.5_456,0,0.004555129,-0.004555129,0.382428906
AC004943.1_457,0.103111462,0.10573407,-0.002622608,0.948556625
AC004945.1_458,0.034806056,0.008108388,0.026697668,0.135011785
AC004947.2_459,0.531588841,0.420492906,0.111095935,0.281218734
AC004951.5_460,3.726402761,3.579990214,0.146412548,0.102980486
AC004951.6_461,8.256469148,8.311029101,-0.054559954,0.458181481
AC004953.1_462,1.083773826,0.955402993,0.128370833,0.180122324
AC004967.7_463,7.44188013,7.464639492,-0.022759363,0.661822355
AC004969.1_464,0.025057251,0.061638964,-0.036581713,0.160131768
AC004980.1_465,0.103905514,0.080695838,0.023209676,0.495661178
AC004980.10_466,2.826669067,2.854430516,-0.027761449,0.728129676
AC004980.7_467,8.101124353,8.138367739,-0.037243386,0.51027191
AC004980.8_468,1.704496053,1.744071116,-0.039575062,0.723823102
AC004980.9_469,2.16426926,2.125795478,0.038473783,0.777912927
AC004985.12_470,5.580641919,5.57821309,0.002428828,0.979754556
AC004987.10_471,0.383224474,0.305217001,0.078007472,0.113238217
AC004987.9_472,1.187450113,1.166736415,0.020713699,0.602145714
AC004988.1_473,3.103740213,3.175046807,-0.071306594,0.21666243
AC005000.1_474,0.024769274,0.023307498,0.001461776,0.925017985
AC005008.2_475,0,0,0,NA
AC005009.1_476,1.727755842,1.815440362,-0.08768452,0.623168766
AC005009.2_477,3.198345701,3.468532455,-0.270186754,0.104849322
AC005013.5_478,0.116731501,0.015625999,0.101105502,0.007201918
AC005014.5_479,2.533178335,2.650643276,-0.117464941,0.120503572
AC005017.2_480,0.437023258,0.348529673,0.088493585,0.192360204
AC005019.2_481,0.352479881,0.346414177,0.006065704,0.918905146
AC005019.3_482,0.111254083,0.146868725,-0.035614642,0.456813042
AC005020.1_483,0.190612734,0.136421851,0.054190883,0.211640613
AC005024.1_484,0.060058407,0.060922405,-0.000863998,0.974850269
AC005027.3_485,0.037399121,0.040062604,-0.002663483,0.89944419
AC005033.6_486,0.043319843,0.041583542,0.001736301,0.948604009
AC005034.2_487,0.005573833,0.004154579,0.001419254,0.834101302
AC005037.1_488,2.863667557,3.039949117,-0.176281559,0.194731541
AC005037.3_489,4.770102262,4.724811158,0.045291104,0.550672569
AC005041.11_490,0.210616966,0.223630428,-0.013013462,0.793656591
AC005042.2_491,3.235462312,3.213183004,0.022279308,0.861606356
AC005042.3_492,0,0.019204222,-0.019204222,0.086472242
AC005042.4_493,5.438989619,5.370159402,0.068830218,0.457792149
AC005042.5_494,0.030160285,0.00503689,0.025123396,0.126588771
AC005048.1_495,0.021516078,0.024016239,-0.002500162,0.879335989
AC005052.1_496,2.344920058,2.539433425,-0.194513366,0.060267606
AC005062.2_497,5.224249547,5.242305277,-0.01805573,0.836056263
AC005071.1_498,1.339001987,1.140603975,0.198398012,0.046977839
AC005071.2_499,0.697071296,0.729720383,-0.032649086,0.707556669
AC005071.3_500,4.188907219,4.079449907,0.109457311,0.330203235
AC005071.4_501,2.581768594,2.635567655,-0.053799061,0.68357845
AC005076.5_502,5.98039399,5.945888409,0.034505582,0.61019767
AC005077.14_503,5.141501916,5.230796007,-0.089294091,0.218127577
AC005077.5_504,0.389644471,0.444561464,-0.054916992,0.393960744
AC005077.7_505,1.174620695,1.202850953,-0.028230258,0.587425404
AC005077.8_506,0.410726002,0.449805679,-0.039079677,0.573793463
AC005077.9_507,0.004514584,0.014688954,-0.01017437,0.329700865
AC005082.1_508,0.04310003,0.025104397,0.017995633,0.351505694
AC005082.12_509,4.91333361,5.050191771,-0.136858161,0.458338103
AC005083.1_510,7.23442903,7.188594644,0.045834386,0.706785255
AC005086.1_511,1.709168855,1.748001649,-0.038832793,0.697060074
AC005086.2_512,1.163055324,1.264867699,-0.101812376,0.340300957
AC005086.3_513,3.988938525,4.146600728,-0.157662203,0.023228943
AC005088.1_514,0.007329608,0.022578216,-0.015248608,0.291758125
AC005094.2_515,0.062093908,0.036048181,0.026045727,0.240536417
AC005102.1_516,0.106955399,0.178201289,-0.071245891,0.157009612
AC005104.3_517,6.175555255,6.185188076,-0.009632821,0.888401939
AC005105.2_518,0.167737883,0.118993121,0.048744763,0.32085337
AC005150.1_519,1.940860301,1.984638246,-0.043777945,0.644047618
AC005150.2_520,0.099663725,0.114988866,-0.015325141,0.683970848
AC005150.3_521,0.060058407,0.060922405,-0.000863998,0.974850269
AC005152.3_522,0.086421309,0.097781165,-0.011359856,0.795385214
AC005154.6_523,11.32429626,11.33961454,-0.015318278,0.783244248
AC005154.7_524,6.693707557,6.67836165,0.015345907,0.842008979
AC005154.8_525,4.061289588,4.117266784,-0.055977195,0.56065488
AC005158.1_526,0.361094583,0.494505006,-0.133410423,0.046670736
AC005159.1_527,0.047032552,0.040058951,0.006973601,0.771945347
AC005160.3_528,0.007087028,0.013804363,-0.006717336,0.552350533
AC005162.4_529,0.630343537,0.572988442,0.057355095,0.451628129
AC005162.5_530,0.079844731,0.096246389,-0.016401658,0.674212477
AC005176.2_531,4.177661404,4.098364481,0.079296923,0.23304298
AC005176.3_532,0,0.006909975,-0.006909975,0.233235524
AC005178.1_533,0,0.006185154,-0.006185154,0.382428906
AC005187.1_534,0.445596007,0.474425185,-0.028829178,0.713046622
AC005189.6_535,0.169271536,0.231390181,-0.062118645,0.232656711
AC005197.2_536,2.596473236,2.623261246,-0.02678801,0.724668145
AC005204.1_537,0.063631019,0.05556792,0.008063099,0.783515252
AC005215.1_538,0.005648029,0,0.005648029,0.248698546
AC005220.3_539,3.969483832,4.165887709,-0.196403878,0.24812647
AC005224.2_540,4.818499621,4.879891822,-0.061392201,0.460415236
AC005227.1_541,0,0.01103495,-0.01103495,0.140328066
AC005229.1_542,4.084927522,4.125590011,-0.040662489,0.699021572
AC005229.5_543,0.086817197,0.080398327,0.006418871,0.850384174
AC005229.7_544,0.00374286,0.023504946,-0.019762086,0.138581765
AC005235.1_545,4.635350532,4.636077475,-0.000726942,0.989762557
AC005237.2_546,0.211097816,0.187866772,0.023231044,0.619552955
AC005237.4_547,0.809849651,0.778913956,0.030935695,0.7553764
AC005251.3_548,1.36199723,1.330192534,0.031804697,0.761839451
AC005253.2_549,8.572189385,8.551517205,0.02067218,0.698809415
AC005253.4_550,1.805943148,1.932607308,-0.126664159,0.299113812
AC005255.3_551,0.24535036,0.340703837,-0.095353477,0.175011299
AC005255.5_552,0.013695125,0.039364466,-0.025669341,0.174388796
AC005255.6_553,0.011348022,0,0.011348022,0.248698546
AC005256.1_554,0.005648029,0.033055872,-0.027407843,0.101869221
AC005262.2_555,0.928461464,0.949824339,-0.021362875,0.671394511
AC005262.3_556,0.297097572,0.254492808,0.042604764,0.377550053
AC005262.4_557,0.171660993,0.216484403,-0.04482341,0.332846074
AC005264.2_558,2.177235424,2.229316603,-0.052081178,0.486069274
AC005276.1_559,3.966453146,3.985456635,-0.019003489,0.820051665
AC005281.1_560,2.331093769,2.363512129,-0.03241836,0.867970727
AC005281.2_561,1.119476585,1.19027313,-0.070796545,0.562070854
AC005284.1_562,0.152537178,0.093248512,0.059288666,0.107033983
AC005288.1_563,0.076297986,0.063845898,0.012452088,0.690119379
AC005300.5_564,0.588498761,0.611605569,-0.023106808,0.765936977
AC005301.8_565,1.803847998,1.796614036,0.007233962,0.934211986
AC005304.1_566,1.291669417,1.234058674,0.057610744,0.605213097
AC005306.3_567,5.813474507,5.951488328,-0.13801382,0.094767162
AC005307.1_568,4.691438607,5.223299593,-0.531860986,0.028762553
AC005307.3_569,6.667424973,7.103020499,-0.435595526,0.139922985
AC005324.6_570,4.924062242,5.020647214,-0.096584971,0.470411742
AC005324.7_571,0.143765337,0.152794811,-0.009029474,0.828807904
AC005329.7_572,6.167810837,6.318010132,-0.150199295,0.149097872
AC005330.2_573,1.505815664,1.508858662,-0.003042998,0.959724145
AC005336.4_574,1.113845026,0.903583408,0.210261618,0.089561898
AC005336.5_575,1.044660748,1.064181822,-0.019521074,0.546930586
AC005339.1_576,0,0.008505328,-0.008505328,0.382428906
AC005339.2_577,4.158536233,4.225895436,-0.067359203,0.661542625
AC005351.1_578,0.240274923,0.25392632,-0.013651397,0.803232298
AC005355.1_579,1.388906472,1.54761487,-0.158708398,0.232147165
AC005355.2_580,3.169816497,3.081227983,0.088588514,0.176025563
AC005355.3_581,2.069231589,2.163186965,-0.093955376,0.428076014
AC005357.1_582,0.349302693,0.343540517,0.005762175,0.930047908
AC005358.3_583,0,0.022644763,-0.022644763,0.129441668
AC005363.11_584,1.446133787,1.301656349,0.144477439,0.180918786
AC005363.9_585,3.129417574,2.732057344,0.39736023,0.044183439
AC005371.1_586,0.005317401,0.006943494,-0.001626093,0.82275808
AC005375.1_587,0,0.019014314,-0.019014314,0.088558931
AC005387.2_588,3.731114883,3.681731378,0.049383505,0.585358638
AC005387.3_589,3.686969791,3.565868456,0.121101335,0.181494806
AC005391.2_590,2.298548508,2.434551162,-0.136002654,0.192317607
AC005392.13_591,0.565361322,0.537317774,0.028043549,0.782228402
AC005394.1_592,1.19994134,1.236199304,-0.036257964,0.800623429
AC005412.1_593,2.487789697,2.65632825,-0.168538553,0.167366188
AC005477.1_594,0.114474392,0.105519341,0.008955051,0.854537869
AC005480.1_595,1.076911719,1.053008086,0.023903633,0.784037883
AC005481.5_596,0.589391784,0.447191691,0.142200092,0.233239001
AC005487.2_597,2.9101433,2.811059607,0.099083693,0.372188137
AC005488.11_598,1.356436961,1.53840172,-0.18196476,0.070487603
AC005498.1_599,0.458674593,0.450673222,0.008001371,0.914602748
AC005498.3_600,0.543604596,0.664086203,-0.120481607,0.283649841
AC005498.4_601,0.04355774,0.051715892,-0.008158152,0.748900221
AC005513.1_602,3.728819291,3.728975991,-0.0001567,0.998971114
AC005514.2_603,0.405640528,0.451528126,-0.045887598,0.555631257
AC005517.3_604,5.942501309,5.882447736,0.060053573,0.454361744
AC005518.2_605,0.014847397,0.022014321,-0.007166924,0.676664708
AC005519.4_606,5.663068908,5.651313689,0.011755219,0.88330651
AC005522.6_607,0.159610034,0.100990226,0.058619808,0.121146939
AC005522.7_608,0.623470828,0.660388024,-0.036917197,0.618146007
AC005523.2_609,10.85390889,10.87445392,-0.02054503,0.751997429
AC005523.3_610,2.39933408,2.599672083,-0.200338004,0.096805971
AC005532.5_611,4.69508183,4.826773053,-0.131691223,0.031221411
AC005534.6_612,1.002066941,1.07685896,-0.074792019,0.482241141
AC005534.8_613,4.153654791,4.250130787,-0.096475996,0.263350186
AC005537.2_614,6.043308312,6.05683788,-0.013529568,0.883149861
AC005538.1_615,3.086436184,3.042546947,0.043889236,0.60300636
AC005538.3_616,4.726609881,4.8007351,-0.07412522,0.729905912
AC005538.5_617,0.009448404,0,0.009448404,0.248698546
AC005539.2_618,0.107242784,0.084449629,0.022793155,0.552704585
AC005540.3_619,7.866435869,7.813509836,0.052926032,0.492649522
AC005546.2_620,3.320429668,3.240403436,0.080026232,0.412964338
AC005549.1_621,0.149953335,0.147280612,0.002672723,0.945501928
AC005549.2_622,0.941426627,0.870103105,0.071323522,0.231078599
AC005550.3_623,0.202135365,0.104859175,0.097276189,0.10830283
AC005550.5_624,0.004397553,0,0.004397553,0.248698546
AC005559.3_625,0.176721105,0.188718784,-0.011997679,0.824510898
AC005562.1_626,8.668457024,8.694590865,-0.026133841,0.619113662
AC005562.2_627,1.683895952,1.832656523,-0.14876057,0.086803147
AC005578.3_628,3.266057044,3.315638818,-0.049581774,0.589928598
AC005588.2_629,0.245356946,0.156933945,0.088423001,0.049886079
AC005592.1_630,0.400102443,0.512831885,-0.112729442,0.271942029
AC005592.2_631,0.454008613,0.458980417,-0.004971804,0.96098691
AC005592.3_632,0.158614448,0.228935466,-0.070321018,0.269387586
AC005593.2_633,2.759091361,2.669331985,0.089759376,0.414271329
AC005597.1_634,0.007671044,0.019560023,-0.011888979,0.375761409
AC005599.1_635,0.017359602,0.007618169,0.009741433,0.373489437
AC005606.14_636,4.453810967,4.237656184,0.216154783,0.106100281
AC005606.15_637,2.521978809,2.520371774,0.001607036,0.993479148
AC005609.16_638,0.224626934,0.154946049,0.069680885,0.184623054
AC005609.17_639,0.036557006,0.067212812,-0.030655806,0.277635661
AC005609.18_640,0.1016557,0.080125692,0.021530008,0.525127962
AC005609.19_641,0.078742552,0.075880752,0.0028618,0.915469504
AC005609.2_642,0,0.007592671,-0.007592671,0.382428906
AC005609.20_643,0.056803248,0.041420403,0.015382845,0.49396037
AC005614.3_644,5.447920961,5.47917245,-0.031251489,0.585930184
AC005614.5_645,4.10588797,4.211138859,-0.105250889,0.368059965
AC005616.1_646,2.88054758,3.236054866,-0.355507286,0.110930517
AC005616.2_647,3.41492338,3.313681675,0.101241705,0.19930422
AC005618.6_648,6.239618955,6.332084655,-0.0924657,0.516401714
AC005618.8_649,1.669790697,1.766269764,-0.096479067,0.496099203
AC005618.9_650,1.045742387,1.198636561,-0.152894173,0.118432805
AC005621.1_651,0.450014922,0.40274862,0.047266302,0.463314503
AC005624.2_652,1.742658847,1.890363942,-0.147705095,0.161355974
AC005625.1_653,1.340921881,1.255018434,0.085903447,0.417255244
AC005626.3_654,0.020675179,0.009212348,0.011462831,0.455939777
AC005631.1_655,1.982984627,1.853741149,0.129243478,0.344811596
AC005668.1_656,1.430567688,1.364012762,0.066554925,0.600079524
AC005682.5_657,6.765254363,6.754824227,0.010430136,0.925334654
AC005682.6_658,4.603948055,4.48887169,0.115076365,0.420298364
AC005686.1_659,0.061777874,0.023107358,0.038670516,0.072425788
AC005701.1_660,0.277428632,0.301330227,-0.023901595,0.712272334
AC005702.1_661,2.76215328,2.665512757,0.096640523,0.396198787
AC005702.2_662,1.559060292,1.469135819,0.089924472,0.390945813
AC005702.3_663,1.30826462,1.383256218,-0.074991598,0.477999247
AC005702.4_664,0.193736349,0.216880624,-0.023144275,0.662541221
AC005703.2_665,0,0.024892038,-0.024892038,0.064780866
AC005703.3_666,0.011446247,0.017672228,-0.00622598,0.726529935
AC005722.4_667,0.176587163,0.135146993,0.04144017,0.375910272
AC005725.1_668,0.012013939,0,0.012013939,0.102587066
AC005730.2_669,0.175029098,0.196082987,-0.021053889,0.658421508
AC005740.3_670,0.587284578,0.598481964,-0.011197386,0.862502935
AC005740.4_671,0.52435335,0.556018958,-0.031665607,0.681928267
AC005740.5_672,3.676114999,3.622070872,0.054044126,0.487275477
AC005740.6_673,4.938581428,5.020374748,-0.08179332,0.407352501
AC005741.2_674,0.022951406,0.011790616,0.01116079,0.471772741
AC005752.10_675,3.731080151,3.702533708,0.028546443,0.730290937
AC005753.1_676,0.237204294,0.143029889,0.094174405,0.16837671
AC005754.7_677,1.2765893,1.173602517,0.102986783,0.404819783
AC005754.8_678,4.632413378,4.545479469,0.086933909,0.209445054
AC005757.6_679,2.94374846,2.855585627,0.088162833,0.312256057
AC005757.7_680,1.878599874,1.680773729,0.197826146,0.012557276
AC005758.1_681,0.889469177,1.059917109,-0.170447932,0.131304212
AC005772.2_682,0.021707772,0,0.021707772,0.10421554
AC005775.2_683,5.041104459,5.033332419,0.00777204,0.904076543
AC005776.1_684,1.007885296,0.95464306,0.053242236,0.578252779
AC005777.3_685,0.019069288,0.008044779,0.011024509,0.347273617
AC005779.2_686,1.692732959,1.702281466,-0.009548507,0.907897463
AC005780.1_687,1.502542756,1.658062131,-0.155519375,0.266425483
AC005783.1_688,0.635191664,0.618320084,0.01687158,0.833721802
AC005785.2_689,6.470010276,6.574286115,-0.104275839,0.108418369
AC005785.5_690,4.693996827,4.740130471,-0.046133644,0.527529721
AC005786.3_691,0.39539841,0.395632551,-0.000234141,0.997199944
AC005786.5_692,2.141416676,2.090160471,0.051256205,0.660336927
