"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY","DISTRICT","MUNICIPALITY","DISTRICT_NAME","COUNTY_NAME","MUNICIPALITY_NAME"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2018","2018107901","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2018","2018107911","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","1","1234 MARKET STREET","","PHILADELPHIA","PA","19107","EASTERN COACH COMPANY SEPTA","2673145847","2018","2018107920","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET ST 14TH FL","ATT JOYCE WATSON","PHILADELPHIA","PA","19107","SEPTA","9999999999","2018","2018107926","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","DURHAM SCHOOL SERVICES","9999999999","2018","2018107931","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018107946","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2018","2018107952","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018107957","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","3","1","501 WASHINGTON ST","","CONSHOHOCKEN","PA","19428","DAN LEPORE AND SONS CO","6104909888","2018","2018108825","073280","","","","","N","","","","","","N","","00300468","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","9","1","1300 GEZON PARKWAY","","WYOMING","MI","49509","GFS TRANSPORT LLC","8666157340","2018","2018108835","072000","","","","","N","","","","","","N","","00175852","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","2","1","1700 CROWN POINT RD","","WEST DEPTFORD","NJ","08086","WEAVER OIL INC","8568451505","2018","2018109058","055000","3","","","","Y","1","","","","","N","","00354341","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"06","1","2","118 MONNACHIE AVE","","CARLSTAOT","NJ","07072","LIBERTY COCA-COLA BEVERAGES LLC","2153072158","2018","2018109058","055000","","","","","N","","","","","","N","","03039537","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","814 SILVA ST #800B","","EWING","NJ","08628","IBI SECURED TRANSPORT INC","6098831100","2018","2018109202","080000","","","","","N","","","","","","N","","00459888","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","885 N EASTON RD APT 9B7","","NORTH WALES","PA","19454","CAIN","9999999999","2018","2018109275","080000","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","UNKNOWN","","UNKNOWN","IN","99999","RYDER TRUCK RENTAL","9999999999","2018","2018109291","999999","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","UNKNOWN","","SANFORD","ME","99999","CHAPMAN","9999999999","2018","2018109296","080000","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","440 N BROAD ST","","PHILA","PA","19130","SCHOOL DIST OF PHILA","9999999999","2018","2018109297","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","999","","999","PA","18703","SUN CITY DISTRIBUTORS INC","9999999999","2018","2018109301","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","99","","PHILA","PA","99999","CITY OF PHILA","9999999999","2018","2018109318","023000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155807800","2018","2018109626","027000","","","","","N","","","","","","N","","00123802","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","4","1","318 W MAIN STREET","","BIRDSBORO","PA","19508","JABIN LEASING ORGANIZATION","6105823800","2018","2018110189","073280","","","","","N","","","","","","N","","01670850","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"01","1","2","629  WHITE HORSE PIKE","","HAMMONTON","NJ","08037","SPELLCASTER PRODUCTIONS","6095674824","2018","2018110224","002700","","","","","N","","","","","","N","","01186850","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","9","1","2681 W 2ND ST APT 6A","","BROOKLYN","NY","11223","ON TIME NYC INC","6466066910","2018","2018110252","000099","","","","","N","","","","","","N","","03031618","06","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","150 MARKET ST","","PHILADELPHIA","PA","19124","SEPTA","0000000000","2018","2018110298","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","7","2","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156865510","2018","2018110685","057000","","","","","N","","","","","","N","","00085141","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","3","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","9999999999","2018","2018110823","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","999","","999","ZZ","99999","UNKNOWN","9999999999","2018","2018110838","999999","","","","","N","","","","","","N","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","1","12 GOTWALS LN","","OLEY","OA","19547","BROOK LEDGE INC","6109876284","2018","2018111806","025500","","","","","N","","","","","","N","","00085484","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","417 CALLOWHILL STREET","","PHILADELPHIA","PA","19123","COLONIAL ELECTRIC SUPPLY","2159280800","2018","2018111807","999999","","","","","N","","","","","","U","A-00999999","00462211","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018112227","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","UNKNOWN","","UNKNOWN","IN","99999","REL TRANSFER INC","9999999999","2018","2018112227","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","1436 WARD TRUCKING DR","","ALTOONA","PA","16602-7110","WARD TRUCKING LLC","2672594919","2018","2018112381","073280","","","","","N","","","","","","N","","00083850","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","3740 E. THOMPSON ST","","PHILA","PA","19131","DURHAM SCHOOL SRVICES LLC","0000000000","2018","2018113098","999999","","","","","N","","","","","","N","","00000766","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","2009 ELMWOOD AVE","","SHARON HILL","PA","19079","TEUTONIC TRANSPORTATION LLC","8444652636","2018","2018113901","080000","","","","","N","","","","","","N","","02526040","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","7","1","100 ROSS RD","","KING OF PRUSSIA","PA","19406","PHILADELPHIA SUBURBAN DEVELPMENT","6102656700","2018","2018113964","080000","","","","","N","","","","","","N","","00008748","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"06","9","2","267 JEFFERSON STREET","","CAMDEN","NJ","04348","INCINERATION RECYCLING SERVICES","8885372058","2018","2018114624","054900","","","","","N","","","","","","N","","00795022","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","4","1","2525 BRIDGETOWN PIKE","","FEASTERVILLE","PA","19053","MWS LOGISTICS","2153867783","2018","2018114624","051000","","","","","N","","","","","","N","","00301322","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","3","ARWTYIKJWRYK","","DTYUIKFYUOKL","NJ","99999","APEX XPRESS INC","9999999999","2018","2018114624","999999","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","0","2","N/A","","N/A","PA","99999","UNKNOWN","2159999999","2018","2018114641","018000","","","","","N","","","","","","N","","00510668","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","2","1","130  295","","THOROFARE","NJ","08086","WEAVER OIL INCORPORATED","8568451505","2018","2018114983","036000","3","","","","Y","1","","","","","N","","00354341","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","600 VINE STREETSTE 140","","CINCINNATTI","OH","45202","FIRST STUDENT INC","9999999999","2018","2018115143","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","100 S BROAD ST3RD FLOO","","PHILADELPHIA","PA","99999","CITY OF PHILA","9999999999","2018","2018115149","019500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018115151","019500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","497 S YALE ST","","YORK","PA","17403","DURHAM SCHOOL SERVICES","9999999999","2018","2018115164","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","99","","PHILA","PA","19149","FREEDON CONSTRUCTION INC","9999999999","2018","2018115203","073280","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","6","2","64 GREENLEIGH DRIVE","","SWELL","NJ","08080","ETERNITY TRANSPORT LLC","8564663956","2018","2018115968","080000","","","","","N","","","","","","N","","01580056","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","4","2","PO BOX11347","","PHILADELPHIA","PA","19137","PURSUIT METALS LLC","9999999999","2018","2018116874","080000","","","","","N","","","","","","N","","02892616","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","0","1","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILAELPHIA","2156861776","2018","2018117268","020532","","","","","N","","","","","","N","","","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018117307","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","1","30142 S WIXOM RD","","WIXMON","MI","48393","ROCKWELL TRANSPORTATION INC","2485633662","2018","2018117728","033000","","","","","N","","","","","","N","","00685854","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","1300 RT 38","","CHERRY HILL","NJ","08002","CAMDEN FLOORING CO","8566624830","2018","2018117757","026000","","","","","N","","","","","","N","","00177779","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","4","2","3605 GRAYS FERRY AVE","","PHILADELPHIA","PA","19146","WASTE MANAGEMENT","2154672004","2018","2018117768","999999","","","","","N","","","","","","N","A-0099999","00344050","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","5","1","355 NEWBOLD ROAD","","FAIRLESS HILLS","PA","19030","CONSTRUCTURAL DYNAMICS INC","2679079974","2018","2018118037","073280","","","","","N","","","","","","N","","00219093","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","100 S BROAD ST3RD FLOO","","PHILADELPHIA","PA","19110","CITY OF PHILA","9999999999","2018","2018118309","057000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018118324","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","3","99","","99","ZZ","99999","999","9999999999","2018","2018118333","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","UNKNOWN","","UNKNOWN","PA","99999","CITY OF PHILA","9999999999","2018","2018118335","060000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","1","ROUTE191ANDCHIPPERFIPO","BOX669","STROUDSBURG","PA","18360","POCONOPRODUCECOINC","2676941969","2018","2018118338","002595","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","3","2","999 FETTERS MILL RD UNI","","BRYN ATHYN","PA","19009","ARS GROUP","2672303637","2018","2018119090","010000","","","","","N","","","","","","N","","02962237","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","1","804 ROBERTS AVE","","DREXEL HILL","PA","19026","AMS WASTE DISPOSAL","2677186676","2018","2018120780","999999","","","","","N","","","","","","N","","01921873","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"05","1","1","11701 ROOSEVELT BLVD","","PHILAELPHIA","PA","19154","PEPSI","2159693294","2018","2018120790","080000","","","","","N","","","","","","N","","00692947","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","3740 E. THOMPSON ST","","PHILADELPHIA","PA","19134","DURHAM SCHOOL SERVICES","2155375405","2018","2018120871","029800","","","","","N","","","","","","N","","00350651","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234  MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2018","2018121988","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","6","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018122023","999999","","","","","","","","","","","","","","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018122024","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","3950 N DELAWARE","","PHILA","PA","19137","FINAL DESTINATION INC","6107925353","2018","2018122051","019700","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2018","2018122081","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","QRWTJDJHYETYJM","","PHILA","PA","99999","DURHAM SCHOOL SERVICES","9999999999","2018","2018122121","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018122124","019500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018122129","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","3","2","1716 ROCKWELL RD","","ABINGTON","PA","19001","MIKES TOWING II LLC","2157222111","2018","2018122248","026000","","","","","N","","","","","","N","","02462637","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","1","1","2635 PARIS AVE","","TREVOSE","PA","19053","PARIS TRANSPORTATION INC","2152442104","2018","2018122806","042529","","","","","N","","","","","","N","","02178881","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018123492","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","UNKNOWN","","UNKNOWN","ZZ","99999","SEPTA","9999999999","2018","2018123493","999999","","","","","N","","","","","","N","","","10","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","DTYJKETUKY","","GHTKRTUEK","ZZ","99999","FH DEMOLITION","9999999999","2018","2018123493","014000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","UNKNOWN","","UNKNOWN","ZZ","99999","SEPTA","9999999999","2018","2018123537","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","99","","99","ZZ","99999","PENSKE","9999999999","2018","2018123555","014500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018123559","014500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","7333 MILNOR ST","","PHILADELPHIA","PA","19111","REVOLUTION RECOVERY DELAWARE","3023563000","2018","2018124008","024500","","","","","N","","","","","","N","","02477828","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","99","","99","ZZ","99999","VS TRANS INC","9999999999","2018","2018124521","023000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","4","99","","99","ZZ","99999","FEDERAL EXPRESS CORP","9999999999","2018","2018124521","016000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","99","","99","ZZ","99999","ROCI","9999999999","2018","2018124743","015000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","99","","99","ZZ","99999","99","9999999999","2018","2018125037","015000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","4","2","930 E MARKET STREET","","BETHLEHEM","PA","18017","RUGGIERO TRUCKING COMPANY","6106915993","2018","2018125097","073280","","","","","N","","","","","","N","","00497608","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","1","1","7333 MILNOR STREET","","PHILADELPHIA","PA","19136","REVOLUTION RECOVERY LLC","2153336505","2018","2018125097","033000","","","","","N","","","","","","N","","01767816","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","99","","UNK","PA","99999","BALA MOTOR SPORTS INC","9999999999","2018","2018126504","999999","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","99","","99","ZZ","99999","OE  DE LLC / DAVID S ELMALIAH","9999999999","2018","2018126577","016000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","99","","PHILADELPHIA","PA","19137","MAT BUS CORP","9999999999","2018","2018127411","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018127420","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018127420","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018127431","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155808158","2018","2018127720","999999","","","","","N","","","","","","N","","19521474","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"01","9","2","100 SOUTH BROAD ST","","PHILA","PA","19110","CITY OF PHILA","2155352132","2018","2018127855","999999","","","","","N","","","","","","N","","00085007","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","1","2341 DEERFIELD DR","","FORT MILL","SC","29715","SUNBELT RENTALS INC","2153223200","2018","2018127976","080000","","","","","N","","","","","","N","","00500579","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","4","1","111 WEST DOMINION DRIVE","","MARLTON","NJ","08053","DOMINICK LOLLI AND SON","9999999999","2018","2018128354","999999","","","","","N","","","","","","N","","00628806","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","4","1","544 S BERLIN AVE","","MAYS LANDING","NJ","08330","GRAYSON TRUCKING AND TR","6099659374","2018","2018128572","080000","","","","","N","","","","","","N","A-09128456","00928669","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","1","3","160 ALI BABA AVE","","OPA LOCKA","FL","33054","NORTH AMERICAN TRANSPORT SERVICE","3054551154","2018","2018128747","080000","","","","","N","","","","","","N","","01284430","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018129420","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","3","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018129422","999999","","","","","N","","","","","","N","","","06","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","2905 ABBOTTSFORD AVE","","PHILA","PA","19129","PHILLY TRANSPORTATION LLC","9999999999","2018","2018129438","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","UNK","","UNK","ZZ","99999","UNK","9999999999","2018","2018129446","999999","","","","","N","","","","","","U","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","9","2","2580 EXECUTIVE RD","","WINTER HAVEN","FL","33884","INDIAN RIVER TRANSPORT","8506173711","2018","2018129890","080000","","","","","N","","","","","","N","","00123611","09","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","14005 MCNULTY ROAD","","PHILADELPHIA","PA","19154","DAVID THOMAS TRANSPORTATION","2156778300","2018","2018130111","012300","","","","","N","","","","","","N","","01370479","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","3","1","13410 SUTTON PARK DRIVE","","JACKSONVILLLE","FL","32224","LANDSTAR","7867097747","2018","2018130222","080000","8","","","","Y","1","","","","","N","","00216939","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"06","0","2","434 PRIMOS AVENUE","","FOLCROFT","PA","19032","M. GEARCE ENTERPRISES","4844945777","2018","2018130228","071650","","","","","N","","","","","","N","","00959283","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","SFRGTYJRTYJ","","FGTYJHFDJFDJH","GA","99999","FORD MOTOR CREDIT COMPANY","9999999999","2018","2018130228","026000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","4000 CLINE AVE","","EAST CHICAGO","IN","46312","PENSKE TRUCK LEASING CO","8666157340","2018","2018130240","065000","","","","","N","","","","","","N","","02334119","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"03","4","3","16 S 17TH ST","","EASTON","PA","18042","EAST COAST HAULING INC","6102535747","2018","2018130280","080000","","","","","N","","","","","","N","","01660673","08","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018130349","065000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018130357","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234 MARKET","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2018","2018130369","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1233 MARKET STREET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018130370","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","9467946794679","","46794R6789469","PA","99999","DEL VAL LEASING COMPANY","9999999999","2018","2018130385","033000","","","","","N","","","","","","N","","","05","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","99","","WEST CHESTER","PA","99999","MARINELL  SON","9999999999","2018","2018130408","073280","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018130697","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","00","","00","MD","99999","R E MICHAEL CO INC","9999999999","2018","2018130775","012000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"04","9","3","PO BOX 196","","SKIPPACK","PA","19474","HAINES  KIBBLEEHOUSE INC","0000000000","2018","2018130781","033000","","","","","N","","","","","","Y","A-00126534","02572815","04","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","TYUOTYIO","","KTYIOUTYIO","ZZ","99999","RICCIS TRANSPORT RECOVERY INC","9999999999","2018","2018130832","025500","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILADELPHIA","PA","19107","SEPTA","9999999999","2018","2018130832","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","2","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","2018","2018130836","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","1234  MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2018","2018130837","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","2","99","","99","ZZ","99999","99","9999999999","2018","2018131294","038000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","8","2","7273 STATE RD","","NEENAH","WI","54956","DURHAM SCHOOL SERVICES","6308219059","2018","2018131679","025500","","","","","N","","","","","","N","","00350651","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","8","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2018","2018131762","999999","","","","","N","","","","","","N","","","11","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"99","9","1","99","","99","ZZ","99999","FLEETWAY CAPITAL CORP","9999999999","2018","2018131763","018000","","","","","N","","","","","","N","","","99","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","1020 E 4TH ST","","CRUM LYNNE","PA","19022","ATLANTTIC ICE DISTRIBUTORS","6108767900","2018","2018132322","033000","","","","","N","","","","","","N","","01037582","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
"02","1","2","7777 ESSINGTON AVE","","PHILADELPHIA","PA","19153","BENTLEY TRUCK SERVICES","6102371800","2018","2018132389","025740","","","","","N","","","","","","N","","00524125","03","67","06","67301","District 6-0","Philadelphia","Philadelphia City"
