"COUNTY","DISTRICT_NAME","COUNTY_NAME","MUNICIPALITY_NAME","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_YEAR","MUNICIPALITY"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018024885","3 ","181","N","3","1","0095","0214","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018025754","1 ","1109","N","4","2","8009","0260","20","RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018014888","4 ","1727","S","3","1","0095","0311","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020837","3 ","2333","E","3","1","0076","3420","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018023193","3 ","441","N","3","1","0095","0184","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030036","02","","E","5","4","","","25","LOUDON ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018011181","4 ","1748","S","3","1","0095","0225","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018017333","02","","E","4","3","","","25","SUFFOLK ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020805","4 ","2248","W","3","1","0076","3411","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018018644","4 ","538","N","3","1","0095","0144","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018024234","3 ","1674","W","3","1","0676","0005","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018023063","02","","S","6","4","","","25","34TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018028647","3 ","398","S","3","1","0095","0315","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029986","02","","S","3","4","","","","40TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018021896","4 ","603","S","3","1","0095","0285","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018021898","2 ","1114","S","6","2","3003","0031","40","TWENTYSIXTH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018015148","01","","W","4","4","","","25","SANSOM ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018019841","4 ","791","S","3","1","0095","0301","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018024427","3 ","1399","W","3","1","0676","0003","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018017333","02","","N","3","3","","","35","ISLAND AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022490","3 ","2572","W","3","1","0076","3425","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020782","99","","U","4","4","","","","CHURCH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030018","02","","W","3","4","","","25","MALVERN AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030043","2 ","0","E","5","2","1002","0080","35","ADAMS AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030078","01","","N","4","4","","","25","19TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030098","03","504","E","5","2","2676","0010","25","VINE ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018001756","4 ","1867","S","3","1","0095","0301","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018021898","02","","W","8","4","","","65","I-76 DR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018015208","4 ","1154","N","3","1","0095","0304","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020898","4 ","2413","E","3","1","0076","3400","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018019814","1 ","0","S","4","2","8003","0520","20","RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020652","03","","W","3","4","","","45","BEN FRANKLIN BR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029670","1 ","2035","E","4","2","8012","0250","20","RAMP A RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018008568","2 ","5769","E","3","1","0076","3444","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018008658","1 ","765","E","4","2","8016","0750","20","RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018004193","3 ","1579","E","3","1","0076","3464","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018005622","4 ","1040","N","3","1","0095","0224","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018011655","3 ","1035","S","3","1","0095","0141","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018012173","1 ","0","E","4","2","8010","0010","20","RAMP E RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018019843","2 ","3984","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018015094","4 ","2041","S","3","1","0095","0275","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022569","4 ","606","N","3","1","0095","0144","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029866","2 ","0","N","7","2","3019","0010","35","BARTRAM AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029960","3 ","1410","S","3","2","3005","0021","25","CIVIC CENTER BL","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018026866","3 ","1144","S","4","2","0611","0101","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018025459","3 ","2216","N","3","1","0095","0270","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018003246","02","","N","4","4","","","25","F ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018007190","2 ","1805","E","3","1","0676","0014","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018014174","01","","E","4","4","","","25","WALT WHITMAN RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018014765","2 ","3657","W","3","1","0076","3445","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018011198","2 ","3345","E","3","1","0076","3444","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018021898","3 ","1231","E","3","1","0076","3470","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018019833","2 ","1492","E","3","1","0676","0010","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018018624","2 ","970","E","3","1","0076","3440","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018004113","2 ","0","S","4","2","3003","0041","40","THIRTYFOURTH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018008654","4 ","2549","S","3","1","0095","0295","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018011184","3 ","859","E","3","1","0076","3424","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018011193","3 ","1429","W","3","1","0676","0005","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020682","01","","N","3","4","","","25","MARTIN LUTHER KING JR DR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018016307","02","","W","4","4","","","25","LOUDON ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018018808","4 ","2051","S","3","1","0095","0301","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018027792","3 ","592","S","3","1","0095","0325","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029866","2 ","0","N","5","2","3013","0010","35","ISLAND AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029553","3 ","54","N","3","1","0095","0270","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030043","2 ","","E","3","4","","","25","TABOR AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030098","02","0","E","6","2","8059","0750","20","RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018019901","02","","W","3","4","","","25","WAGNER ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022528","1 ","2890","S","4","2","8009","0250","20","RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018027739","3 ","1387","E","3","1","0076","3414","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018028710","02","","N","3","4","","","25","9TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018021901","3 ","2623","N","3","1","0095","0124","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018024421","3 ","3116","N","3","1","0095","0230","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029866","2 ","0","S","6","2","3013","0011","35","ISLAND AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030043","2 ","","E","4","4","","","25","TABOR RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022393","3 ","1458","N","3","1","0095","0124","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029556","3 ","2237","W","3","1","0076","3415","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018025065","3 ","657","W","3","1","0076","3465","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022369","4 ","2089","S","3","1","0095","0145","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022784","3 ","846","S","3","1","0095","0125","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018018624","3 ","0","E","4","1","0676","0002","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018023203","3 ","2254","S","3","1","0095","0141","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029866","2 ","0","S","4","2","0291","0037","40","ISLAND AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030095","01","","E","3","4","","","25","MIFFLIN ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030098","2 ","1663","S","4","2","0611","0011","30","BROAD ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018021898","3 ","1709","W","4","1","0076","3471","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018015084","2 ","5055","E","3","1","0076","3444","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022491","1 ","475","N","4","2","8012","0520","","RAMP D RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018028640","4 ","2150","S","3","1","0095","0275","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029557","4 ","2695","N","3","1","0095","0224","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018030095","02","","S","4","4","","","25","MOYAMENSING AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018019842","3 ","204","E","3","1","0076","3460","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022183","02","","S","3","4","2007","","25","FRANKFORD AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029439","4 ","1646","N","3","1","0095","0244","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029863","02","","E","3","4","","","","RESERVOIR DR","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029559","2 ","3380","E","3","1","0076","3444","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020867","3 ","1911","S","3","1","0095","0171","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022183","01","","E","4","4","","","25","ORTHODOX ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018018573","3 ","498","S","3","1","0095","0315","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018027919","4 ","37","S","3","1","0095","0301","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018029545","3 ","913","E","3","1","0076","3420","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018023209","3 ","3134","N","3","1","0095","0230","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018023309","2 ","0","S","4","2","1009","0121","25","BUSTLETON AV","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018028719","02","2861","N","3","2","2001","0050","35","CHRISTOPHER COLUMBUS BL","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022199","02","","S","3","4","","","25","10TH ST","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018015089","3 ","3097","S","3","1","0095","0165","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020548","4 ","1257","N","3","1","0095","0220","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018020806","3 ","1393","S","3","1","0095","0215","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022501","4 ","2492","N","3","1","0095","0224","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022515","2 ","763","W","3","1","0676","0011","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022527","1 ","0","S","4","2","8003","0520","20","RAMP RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022556","4 ","452","N","3","1","0095","0260","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018027796","2 ","3718","E","3","1","0076","3444","50","SCHUYLKILL EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018023131","3 ","177","N","3","1","0095","0324","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022383","2 ","0","N","4","2","8001","0500","20","RAMP D RD","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018015069","4 ","572","N","3","1","0095","0304","55","DELAWARE EX","ROADWAY_2018_Philadelphia","67301"
"67","District 6-0","Philadelphia","Philadelphia City","2018","2018022117","3 ","1505","W","3","1","0676","0005","55","VINE STREET EX","ROADWAY_2018_Philadelphia","67301"
