"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_YEAR","MUNICIPALITY"
"2008108590","1","1","1","3","05","00","01","0","24","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108591","1","1","1","3","99","99","01","0","46","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108604","1","1","1","0","99","99","01","0","18","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108604","2","2","2","8","99","99","03","0","19","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108604","2","1","1","0","99","99","01","0","19","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108617","1","1","1","4","99","04","01","1","19","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108617","2","2","2","0","04","00","04","1","1","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108617","2","1","1","0","99","00","01","1","32","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108648","1","2","2","4","03","00","03","0","66","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108648","1","1","1","0","03","00","01","0","73","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108964","1","1","1","0","99","99","01","0","99","U","0","0","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108964","2","1","7","3","00","00","00","0","54","M","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008109396","2","2","2","0","04","00","06","1","2","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008109396","2","1","1","0","99","00","01","1","24","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008109396","3","3","2","4","00","00","15","0","34","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008109396","3","2","2","4","00","00","15","0","99","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008109396","3","1","1","0","99","00","01","0","30","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008109396","1","3","2","0","99","04","06","1","29","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008109396","1","2","2","4","99","02","03","1","12","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008109396","1","1","1","4","99","02","01","1","25","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009032617","1","1","1","9","99","99","01","0","99","U","0","0","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008024044","1","1","1","8","01","04","01","0","40","M","0","0","","NJ","4","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008024495","1","1","1","0","99","01","01","0","24","M","0","0","","ZO","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008024495","2","1","1","0","03","01","01","0","62","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101052","2","1","1","3","00","00","01","0","59","F","0","0","Y","","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101052","1","3","2","0","99","99","15","0","21","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101052","1","2","2","0","99","99","15","0","30","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101052","1","1","1","0","99","99","01","1","45","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027001","1","1","1","0","03","04","01","0","40","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027027","2","1","1","3","01","99","01","0","33","M","0","3","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027027","1","1","1","0","99","01","01","0","56","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100940","1","1","1","0","01","00","01","0","31","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100940","2","2","1","9","01","02","01","0","36","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101175","1","1","1","4","99","99","01","1","54","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101281","1","1","1","0","03","12","01","1","35","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101281","2","2","1","0","03","12","01","1","49","F","0","1","N","ZI","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101520","1","1","1","9","99","99","01","0","99","U","0","0","N","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101530","2","2","1","0","03","00","01","1","19","F","0","1","N","DE","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101530","3","3","1","0","03","00","01","1","72","F","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101530","1","1","1","4","03","04","01","1","38","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101787","1","2","2","4","03","12","03","0","29","F","0","0","Y","ZZ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101787","1","1","1","0","03","12","01","0","28","F","0","0","N","ZZ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101972","2","2","1","0","03","12","01","1","48","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101972","1","1","1","9","99","99","01","0","99","U","0","0","N","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116118","2","2","1","4","03","04","01","1","49","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116118","1","1","1","0","03","12","01","1","53","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008106700","2","1","7","3","00","00","00","0","16","M","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008107371","2","2","2","0","03","00","03","0","41","F","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008107371","2","1","1","0","03","00","01","0","45","M","0","0","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008107371","1","2","2","0","03","00","03","0","29","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008107371","1","1","1","0","03","00","01","0","29","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008107939","1","1","1","8","99","04","01","0","39","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008108009","1","1","7","8","00","00","00","0","12","M","0","0","Y","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008108009","2","1","1","0","99","99","01","1","44","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027231","1","1","1","9","99","99","01","1","99","U","0","1","","","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008027231","2","1","7","4","00","00","00","0","16","F","0","0","","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008100897","2","2","2","0","99","99","03","0","29","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100897","2","1","1","0","99","99","01","0","28","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100897","1","2","2","8","99","99","04","0","40","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100897","1","1","1","0","99","99","01","0","23","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100997","1","1","1","0","03","12","01","0","23","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100997","2","3","2","0","99","12","06","1","6","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100997","2","2","2","4","99","12","04","1","6","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008100997","2","1","1","4","99","12","01","1","29","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008101806","1","1","1","3","05","05","01","0","35","M","0","0","Y","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","10","2","4","00","00","15","0","99","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","9","2","4","00","00","15","0","99","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","8","2","4","00","00","15","0","99","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","7","2","4","00","00","15","0","99","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","6","2","4","00","00","15","0","99","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","5","2","4","00","00","15","0","99","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","4","2","4","00","00","15","0","99","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","3","2","4","00","00","15","0","99","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","2","2","4","00","00","15","0","99","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081480","2","1","2","4","00","00","15","0","99","F","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008081488","2","1","7","4","00","00","00","0","6","F","0","0","","","0","99","2","9","2008","67","PERSON_2008_Philadelphia","67301"
"2008081488","1","1","1","0","99","99","01","0","36","M","0","0","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008022645","3","3","1","4","03","04","01","1","65","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008022645","2","2","1","4","03","10","01","1","31","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008022645","1","1","1","3","00","00","01","1","18","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110428","1","1","1","4","00","10","01","1","51","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110428","2","3","2","4","03","10","03","1","27","F","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110428","2","2","1","0","03","10","01","1","27","M","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110428","3","4","1","4","00","00","01","1","32","M","0","0","Y","PR","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110445","1","1","1","3","00","01","01","1","33","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110564","1","1","1","4","03","04","01","1","21","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110568","1","1","1","8","00","12","01","1","60","F","0","2","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110569","2","2","1","4","03","12","01","1","35","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008110569","1","1","1","0","03","12","01","1","20","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112129","3","3","1","0","03","10","01","1","35","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112129","2","2","1","0","03","04","01","1","23","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008112129","1","1","1","0","03","10","01","1","31","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114228","2","4","2","0","03","12","04","1","10","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114228","2","3","2","0","03","12","06","1","11","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114228","2","2","1","0","03","04","01","1","39","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114228","3","5","1","0","03","12","01","1","43","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008114228","1","1","1","0","03","12","01","1","35","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008115805","1","1","1","0","03","12","01","1","28","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008115805","2","2","1","0","03","12","01","1","30","F","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116132","2","2","1","0","03","10","01","0","48","F","0","0","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116132","1","1","1","4","03","01","01","0","34","M","0","0","Y","PA","1","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","5","7","1","0","03","12","01","1","48","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","1","8","1","9","99","99","01","1","99","U","0","1","N","ZZ","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","2","2","2","0","03","12","03","1","19","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","2","1","1","0","03","12","01","1","24","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","4","8","1","9","99","99","01","1","23","M","0","1","","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","4","6","2","0","02","00","05","1","21","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","4","5","2","0","03","12","03","1","32","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","3","9","1","0","03","12","01","1","23","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","3","4","2","0","02","00","05","1","15","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116136","3","3","2","0","03","12","03","1","27","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116137","1","1","1","0","03","12","01","1","28","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116137","2","2","1","0","03","12","01","1","56","M","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009018978","1","1","1","2","00","00","01","0","31","M","0","0","Y","PA","9","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2009019131","1","1","1","8","99","99","01","0","47","M","0","0","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116127","1","1","1","0","03","12","01","1","48","M","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116127","2","3","2","4","03","12","03","1","24","F","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116127","2","2","1","0","03","12","01","1","55","M","0","1","Y","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116131","1","1","1","0","03","00","01","1","36","F","0","1","N","PA","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
"2008116131","2","5","2","0","99","00","04","1","4","F","0","1","N","NJ","0","","","","2008","67","PERSON_2008_Philadelphia","67301"
